geo_id,location_factor,est_capex_per_kw,est_total_capex
38001,1.01,9025.36,4332172800.0
42021,1.085,9695.56,4653868800.0
26093,1.035,9248.759999999998,4439404799.999999
08001,0.98,8757.28,4203494400.0000005
42069,1.085,9695.56,4653868800.0
40123,0.97,8667.92,4160601600.0
28127,0.97,8667.92,4160601600.0
28131,0.97,8667.92,4160601600.0
51087,1.0,8936.0,4289280000.0
18119,1.01,9025.36,4332172800.0
36119,1.17,10455.119999999999,5018457599.999999
54047,1.01,9025.36,4332172800.0
54033,1.01,9025.36,4332172800.0
01117,0.99,8846.64,4246387199.9999995
35009,1.03,9204.08,4417958400.0
40149,0.97,8667.92,4160601600.0
37135,0.99,8846.64,4246387199.9999995
18131,1.01,9025.36,4332172800.0
26019,1.035,9248.759999999998,4439404799.999999
17139,1.18,10544.48,5061350400.0
16035,1.02,9114.72,4375065600.0
21013,1.01,9025.36,4332172800.0
27035,1.05,9382.800000000001,4503744000.000001
60050,,,
04009,1.01,9025.36,4332172800.0
30017,0.99,8846.64,4246387199.9999995
17141,1.18,10544.48,5061350400.0
38077,1.01,9025.36,4332172800.0
55005,1.03,9204.08,4417958400.0
27157,1.05,9382.800000000001,4503744000.000001
26141,1.035,9248.759999999998,4439404799.999999
40027,0.97,8667.92,4160601600.0
36105,1.17,10455.119999999999,5018457599.999999
37149,0.99,8846.64,4246387199.9999995
37085,0.99,8846.64,4246387199.9999995
37105,0.99,8846.64,4246387199.9999995
18159,1.01,9025.36,4332172800.0
20027,0.99,8846.64,4246387199.9999995
20121,0.99,8846.64,4246387199.9999995
13091,1.02,9114.72,4375065600.0
36023,1.17,10455.119999999999,5018457599.999999
26161,1.035,9248.759999999998,4439404799.999999
18087,1.01,9025.36,4332172800.0
48371,0.95,8489.199999999999,4074815999.9999995
13225,1.02,9114.72,4375065600.0
13163,1.02,9114.72,4375065600.0
55083,1.03,9204.08,4417958400.0
31065,0.99,8846.64,4246387199.9999995
01069,0.99,8846.64,4246387199.9999995
40103,0.97,8667.92,4160601600.0
20063,0.99,8846.64,4246387199.9999995
22077,1.02,9114.72,4375065600.0
31067,0.99,8846.64,4246387199.9999995
01115,0.99,8846.64,4246387199.9999995
28123,0.97,8667.92,4160601600.0
18061,1.01,9025.36,4332172800.0
16017,1.02,9114.72,4375065600.0
55105,1.03,9204.08,4417958400.0
18023,1.01,9025.36,4332172800.0
42113,1.085,9695.56,4653868800.0
48345,0.95,8489.199999999999,4074815999.9999995
48485,0.95,8489.199999999999,4074815999.9999995
26155,1.035,9248.759999999998,4439404799.999999
20089,0.99,8846.64,4246387199.9999995
20123,0.99,8846.64,4246387199.9999995
28091,0.97,8667.92,4160601600.0
27085,1.05,9382.800000000001,4503744000.000001
55033,1.03,9204.08,4417958400.0
48353,0.95,8489.199999999999,4074815999.9999995
42127,1.085,9695.56,4653868800.0
36091,1.17,10455.119999999999,5018457599.999999
40095,0.97,8667.92,4160601600.0
24001,1.02,9114.72,4375065600.0
54103,1.01,9025.36,4332172800.0
36003,1.17,10455.119999999999,5018457599.999999
19031,1.005,8980.679999999998,4310726399.999999
18117,1.01,9025.36,4332172800.0
13089,1.02,9114.72,4375065600.0
13227,1.02,9114.72,4375065600.0
30015,0.99,8846.64,4246387199.9999995
31017,0.99,8846.64,4246387199.9999995
37069,0.99,8846.64,4246387199.9999995
24510,1.02,9114.72,4375065600.0
20111,0.99,8846.64,4246387199.9999995
19027,1.005,8980.679999999998,4310726399.999999
27131,1.05,9382.800000000001,4503744000.000001
29219,1.065,9516.84,4568083200.0
21227,1.01,9025.36,4332172800.0
46121,0.99,8846.64,4246387199.9999995
19127,1.005,8980.679999999998,4310726399.999999
40141,0.97,8667.92,4160601600.0
37113,0.99,8846.64,4246387199.9999995
54063,1.01,9025.36,4332172800.0
18155,1.01,9025.36,4332172800.0
01061,0.99,8846.64,4246387199.9999995
17099,1.18,10544.48,5061350400.0
19055,1.005,8980.679999999998,4310726399.999999
20127,0.99,8846.64,4246387199.9999995
19051,1.005,8980.679999999998,4310726399.999999
16015,1.02,9114.72,4375065600.0
37143,0.99,8846.64,4246387199.9999995
31039,0.99,8846.64,4246387199.9999995
35011,1.03,9204.08,4417958400.0
31109,0.99,8846.64,4246387199.9999995
31129,0.99,8846.64,4246387199.9999995
46099,0.99,8846.64,4246387199.9999995
48327,0.95,8489.199999999999,4074815999.9999995
21053,1.01,9025.36,4332172800.0
39063,0.99,8846.64,4246387199.9999995
48189,0.95,8489.199999999999,4074815999.9999995
01027,0.99,8846.64,4246387199.9999995
48011,0.95,8489.199999999999,4074815999.9999995
39003,0.99,8846.64,4246387199.9999995
13189,1.02,9114.72,4375065600.0
55111,1.03,9204.08,4417958400.0
42007,1.085,9695.56,4653868800.0
28061,0.97,8667.92,4160601600.0
37037,0.99,8846.64,4246387199.9999995
28067,0.97,8667.92,4160601600.0
55021,1.03,9204.08,4417958400.0
27029,1.05,9382.800000000001,4503744000.000001
20163,0.99,8846.64,4246387199.9999995
18041,1.01,9025.36,4332172800.0
31081,0.99,8846.64,4246387199.9999995
31115,0.99,8846.64,4246387199.9999995
42105,1.085,9695.56,4653868800.0
48465,0.95,8489.199999999999,4074815999.9999995
20077,0.99,8846.64,4246387199.9999995
49023,1.02,9114.72,4375065600.0
40137,0.97,8667.92,4160601600.0
36017,1.17,10455.119999999999,5018457599.999999
17143,1.18,10544.48,5061350400.0
19091,1.005,8980.679999999998,4310726399.999999
48391,0.95,8489.199999999999,4074815999.9999995
39017,0.99,8846.64,4246387199.9999995
13273,1.02,9114.72,4375065600.0
13063,1.02,9114.72,4375065600.0
18115,1.01,9025.36,4332172800.0
13073,1.02,9114.72,4375065600.0
08115,0.98,8757.28,4203494400.0000005
30065,0.99,8846.64,4246387199.9999995
42043,1.085,9695.56,4653868800.0
46101,0.99,8846.64,4246387199.9999995
54079,1.01,9025.36,4332172800.0
20039,0.99,8846.64,4246387199.9999995
18123,1.01,9025.36,4332172800.0
28145,0.97,8667.92,4160601600.0
31015,0.99,8846.64,4246387199.9999995
18103,1.01,9025.36,4332172800.0
20053,0.99,8846.64,4246387199.9999995
20083,0.99,8846.64,4246387199.9999995
20119,0.99,8846.64,4246387199.9999995
48445,0.95,8489.199999999999,4074815999.9999995
35021,1.03,9204.08,4417958400.0
01121,0.99,8846.64,4246387199.9999995
48155,0.95,8489.199999999999,4074815999.9999995
19021,1.005,8980.679999999998,4310726399.999999
19129,1.005,8980.679999999998,4310726399.999999
48385,0.95,8489.199999999999,4074815999.9999995
39041,0.99,8846.64,4246387199.9999995
37067,0.99,8846.64,4246387199.9999995
19049,1.005,8980.679999999998,4310726399.999999
48065,0.95,8489.199999999999,4074815999.9999995
13261,1.02,9114.72,4375065600.0
26143,1.035,9248.759999999998,4439404799.999999
37005,0.99,8846.64,4246387199.9999995
51610,1.0,8936.0,4289280000.0
39119,0.99,8846.64,4246387199.9999995
08025,0.98,8757.28,4203494400.0000005
31041,0.99,8846.64,4246387199.9999995
26017,1.035,9248.759999999998,4439404799.999999
18083,1.01,9025.36,4332172800.0
31047,0.99,8846.64,4246387199.9999995
20057,0.99,8846.64,4246387199.9999995
38105,1.01,9025.36,4332172800.0
38017,1.01,9025.36,4332172800.0
31005,0.99,8846.64,4246387199.9999995
48163,0.95,8489.199999999999,4074815999.9999995
37077,0.99,8846.64,4246387199.9999995
39013,0.99,8846.64,4246387199.9999995
51195,1.0,8936.0,4289280000.0
31035,0.99,8846.64,4246387199.9999995
24017,1.02,9114.72,4375065600.0
19033,1.005,8980.679999999998,4310726399.999999
19073,1.005,8980.679999999998,4310726399.999999
21205,1.01,9025.36,4332172800.0
53071,1.08,9650.880000000001,4632422400.000001
05025,1.0,8936.0,4289280000.0
48113,0.95,8489.199999999999,4074815999.9999995
25025,1.15,10276.4,4932672000.0
16051,1.02,9114.72,4375065600.0
48177,0.95,8489.199999999999,4074815999.9999995
47115,1.02,9114.72,4375065600.0
26007,1.035,9248.759999999998,4439404799.999999
21231,1.01,9025.36,4332172800.0
47185,1.02,9114.72,4375065600.0
48027,0.95,8489.199999999999,4074815999.9999995
28069,0.97,8667.92,4160601600.0
36075,1.17,10455.119999999999,5018457599.999999
48019,0.95,8489.199999999999,4074815999.9999995
30087,0.99,8846.64,4246387199.9999995
35059,1.03,9204.08,4417958400.0
34007,1.15,10276.4,4932672000.0
47165,1.02,9114.72,4375065600.0
51097,1.0,8936.0,4289280000.0
05015,1.0,8936.0,4289280000.0
51820,1.0,8936.0,4289280000.0
47061,1.02,9114.72,4375065600.0
27057,1.05,9382.800000000001,4503744000.000001
39125,0.99,8846.64,4246387199.9999995
18179,1.01,9025.36,4332172800.0
51063,1.0,8936.0,4289280000.0
54005,1.01,9025.36,4332172800.0
21115,1.01,9025.36,4332172800.0
50025,1.08,9650.880000000001,4632422400.000001
50019,1.08,9650.880000000001,4632422400.000001
20085,0.99,8846.64,4246387199.9999995
53019,1.08,9650.880000000001,4632422400.000001
30109,0.99,8846.64,4246387199.9999995
35027,1.03,9204.08,4417958400.0
40021,0.97,8667.92,4160601600.0
27173,1.05,9382.800000000001,4503744000.000001
48335,0.95,8489.199999999999,4074815999.9999995
40113,0.97,8667.92,4160601600.0
26107,1.035,9248.759999999998,4439404799.999999
21195,1.01,9025.36,4332172800.0
29047,1.065,9516.84,4568083200.0
18011,1.01,9025.36,4332172800.0
19057,1.005,8980.679999999998,4310726399.999999
19163,1.005,8980.679999999998,4310726399.999999
20143,0.99,8846.64,4246387199.9999995
28047,0.97,8667.92,4160601600.0
27017,1.05,9382.800000000001,4503744000.000001
48315,0.95,8489.199999999999,4074815999.9999995
36095,1.17,10455.119999999999,5018457599.999999
40117,0.97,8667.92,4160601600.0
36007,1.17,10455.119999999999,5018457599.999999
39009,0.99,8846.64,4246387199.9999995
39081,0.99,8846.64,4246387199.9999995
54049,1.01,9025.36,4332172800.0
21199,1.01,9025.36,4332172800.0
27165,1.05,9382.800000000001,4503744000.000001
46119,0.99,8846.64,4246387199.9999995
08031,0.98,8757.28,4203494400.0000005
40029,0.97,8667.92,4160601600.0
30011,0.99,8846.64,4246387199.9999995
48461,0.95,8489.199999999999,4074815999.9999995
31105,0.99,8846.64,4246387199.9999995
17093,1.18,10544.48,5061350400.0
11001,1.02,9114.72,4375065600.0
27171,1.05,9382.800000000001,4503744000.000001
55059,1.03,9204.08,4417958400.0
08113,0.98,8757.28,4203494400.0000005
28019,0.97,8667.92,4160601600.0
37025,0.99,8846.64,4246387199.9999995
29225,1.065,9516.84,4568083200.0
39005,0.99,8846.64,4246387199.9999995
31119,0.99,8846.64,4246387199.9999995
13167,1.02,9114.72,4375065600.0
51117,1.0,8936.0,4289280000.0
40047,0.97,8667.92,4160601600.0
26091,1.035,9248.759999999998,4439404799.999999
13101,1.02,9114.72,4375065600.0
20105,0.99,8846.64,4246387199.9999995
20183,0.99,8846.64,4246387199.9999995
28005,0.97,8667.92,4160601600.0
26025,1.035,9248.759999999998,4439404799.999999
01029,0.99,8846.64,4246387199.9999995
08123,0.98,8757.28,4203494400.0000005
40009,0.97,8667.92,4160601600.0
19153,1.005,8980.679999999998,4310726399.999999
36085,1.17,10455.119999999999,5018457599.999999
39071,0.99,8846.64,4246387199.9999995
16011,1.02,9114.72,4375065600.0
13201,1.02,9114.72,4375065600.0
47103,1.02,9114.72,4375065600.0
21211,1.01,9025.36,4332172800.0
31185,0.99,8846.64,4246387199.9999995
42001,1.085,9695.56,4653868800.0
45005,1.02,9114.72,4375065600.0
47037,1.02,9114.72,4375065600.0
49047,1.02,9114.72,4375065600.0
45007,1.02,9114.72,4375065600.0
56007,0.99,8846.64,4246387199.9999995
30093,0.99,8846.64,4246387199.9999995
17177,1.18,10544.48,5061350400.0
26087,1.035,9248.759999999998,4439404799.999999
22027,1.02,9114.72,4375065600.0
54027,1.01,9025.36,4332172800.0
37125,0.99,8846.64,4246387199.9999995
38087,1.01,9025.36,4332172800.0
31071,0.99,8846.64,4246387199.9999995
01133,0.99,8846.64,4246387199.9999995
28035,0.97,8667.92,4160601600.0
26065,1.035,9248.759999999998,4439404799.999999
20177,0.99,8846.64,4246387199.9999995
46061,0.99,8846.64,4246387199.9999995
27061,1.05,9382.800000000001,4503744000.000001
08073,0.98,8757.28,4203494400.0000005
36053,1.17,10455.119999999999,5018457599.999999
36115,1.17,10455.119999999999,5018457599.999999
18081,1.01,9025.36,4332172800.0
17057,1.18,10544.48,5061350400.0
36103,1.17,10455.119999999999,5018457599.999999
18161,1.01,9025.36,4332172800.0
29119,1.065,9516.84,4568083200.0
31157,0.99,8846.64,4246387199.9999995
35047,1.03,9204.08,4417958400.0
01081,0.99,8846.64,4246387199.9999995
48367,0.95,8489.199999999999,4074815999.9999995
27143,1.05,9382.800000000001,4503744000.000001
13293,1.02,9114.72,4375065600.0
26033,1.035,9248.759999999998,4439404799.999999
13013,1.02,9114.72,4375065600.0
48271,0.95,8489.199999999999,4074815999.9999995
42033,1.085,9695.56,4653868800.0
26037,1.035,9248.759999999998,4439404799.999999
17135,1.18,10544.48,5061350400.0
28003,0.97,8667.92,4160601600.0
29005,1.065,9516.84,4568083200.0
17115,1.18,10544.48,5061350400.0
20167,0.99,8846.64,4246387199.9999995
17155,1.18,10544.48,5061350400.0
46055,0.99,8846.64,4246387199.9999995
47111,1.02,9114.72,4375065600.0
01109,0.99,8846.64,4246387199.9999995
16003,1.02,9114.72,4375065600.0
25005,1.15,10276.4,4932672000.0
42107,1.085,9695.56,4653868800.0
37045,0.99,8846.64,4246387199.9999995
05059,1.0,8936.0,4289280000.0
24021,1.02,9114.72,4375065600.0
17169,1.18,10544.48,5061350400.0
13081,1.02,9114.72,4375065600.0
05027,1.0,8936.0,4289280000.0
19043,1.005,8980.679999999998,4310726399.999999
19067,1.005,8980.679999999998,4310726399.999999
46125,0.99,8846.64,4246387199.9999995
47067,1.02,9114.72,4375065600.0
13093,1.02,9114.72,4375065600.0
27145,1.05,9382.800000000001,4503744000.000001
31155,0.99,8846.64,4246387199.9999995
46035,0.99,8846.64,4246387199.9999995
48337,0.95,8489.199999999999,4074815999.9999995
48049,0.95,8489.199999999999,4074815999.9999995
55101,1.03,9204.08,4417958400.0
55115,1.03,9204.08,4417958400.0
19009,1.005,8980.679999999998,4310726399.999999
48207,0.95,8489.199999999999,4074815999.9999995
40083,0.97,8667.92,4160601600.0
36065,1.17,10455.119999999999,5018457599.999999
40121,0.97,8667.92,4160601600.0
54017,1.01,9025.36,4332172800.0
54105,1.01,9025.36,4332172800.0
33003,1.04,9293.44,4460851200.0
54095,1.01,9025.36,4332172800.0
26081,1.035,9248.759999999998,4439404799.999999
37147,0.99,8846.64,4246387199.9999995
31167,0.99,8846.64,4246387199.9999995
13001,1.02,9114.72,4375065600.0
25007,1.15,10276.4,4932672000.0
31179,0.99,8846.64,4246387199.9999995
18127,1.01,9025.36,4332172800.0
26009,1.035,9248.759999999998,4439404799.999999
16009,1.02,9114.72,4375065600.0
17103,1.18,10544.48,5061350400.0
20149,0.99,8846.64,4246387199.9999995
26075,1.035,9248.759999999998,4439404799.999999
48091,0.95,8489.199999999999,4074815999.9999995
25019,1.15,10276.4,4932672000.0
45009,1.02,9114.72,4375065600.0
13019,1.02,9114.72,4375065600.0
18165,1.01,9025.36,4332172800.0
51019,1.0,8936.0,4289280000.0
35033,1.03,9204.08,4417958400.0
31011,0.99,8846.64,4246387199.9999995
42131,1.085,9695.56,4653868800.0
37107,0.99,8846.64,4246387199.9999995
13071,1.02,9114.72,4375065600.0
46117,0.99,8846.64,4246387199.9999995
47073,1.02,9114.72,4375065600.0
38011,1.01,9025.36,4332172800.0
42057,1.085,9695.56,4653868800.0
48237,0.95,8489.199999999999,4074815999.9999995
17175,1.18,10544.48,5061350400.0
40055,0.97,8667.92,4160601600.0
48211,0.95,8489.199999999999,4074815999.9999995
40033,0.97,8667.92,4160601600.0
36011,1.17,10455.119999999999,5018457599.999999
48417,0.95,8489.199999999999,4074815999.9999995
48047,0.95,8489.199999999999,4074815999.9999995
47187,1.02,9114.72,4375065600.0
56021,0.99,8846.64,4246387199.9999995
27155,1.05,9382.800000000001,4503744000.000001
13247,1.02,9114.72,4375065600.0
42067,1.085,9695.56,4653868800.0
42083,1.085,9695.56,4653868800.0
35045,1.03,9204.08,4417958400.0
36073,1.17,10455.119999999999,5018457599.999999
22031,1.02,9114.72,4375065600.0
19095,1.005,8980.679999999998,4310726399.999999
31019,0.99,8846.64,4246387199.9999995
40007,0.97,8667.92,4160601600.0
19023,1.005,8980.679999999998,4310726399.999999
30085,0.99,8846.64,4246387199.9999995
51670,1.0,8936.0,4289280000.0
17201,1.18,10544.48,5061350400.0
04007,1.01,9025.36,4332172800.0
24045,1.02,9114.72,4375065600.0
21043,1.01,9025.36,4332172800.0
37097,0.99,8846.64,4246387199.9999995
51083,1.0,8936.0,4289280000.0
37091,0.99,8846.64,4246387199.9999995
36057,1.17,10455.119999999999,5018457599.999999
48227,0.95,8489.199999999999,4074815999.9999995
39025,0.99,8846.64,4246387199.9999995
48501,0.95,8489.199999999999,4074815999.9999995
20049,0.99,8846.64,4246387199.9999995
39121,0.99,8846.64,4246387199.9999995
39137,0.99,8846.64,4246387199.9999995
48425,0.95,8489.199999999999,4074815999.9999995
42075,1.085,9695.56,4653868800.0
32027,1.1,9829.6,4718208000.0
48261,0.95,8489.199999999999,4074815999.9999995
48033,0.95,8489.199999999999,4074815999.9999995
48411,0.95,8489.199999999999,4074815999.9999995
40073,0.97,8667.92,4160601600.0
48247,0.95,8489.199999999999,4074815999.9999995
08017,0.98,8757.28,4203494400.0000005
05113,1.0,8936.0,4289280000.0
13193,1.02,9114.72,4375065600.0
18007,1.01,9025.36,4332172800.0
24047,1.02,9114.72,4375065600.0
18069,1.01,9025.36,4332172800.0
21209,1.01,9025.36,4332172800.0
19053,1.005,8980.679999999998,4310726399.999999
18169,1.01,9025.36,4332172800.0
18003,1.01,9025.36,4332172800.0
18099,1.01,9025.36,4332172800.0
31171,0.99,8846.64,4246387199.9999995
42077,1.085,9695.56,4653868800.0
31159,0.99,8846.64,4246387199.9999995
36015,1.17,10455.119999999999,5018457599.999999
36121,1.17,10455.119999999999,5018457599.999999
42095,1.085,9695.56,4653868800.0
01103,0.99,8846.64,4246387199.9999995
21027,1.01,9025.36,4332172800.0
31113,0.99,8846.64,4246387199.9999995
31161,0.99,8846.64,4246387199.9999995
56025,0.99,8846.64,4246387199.9999995
13321,1.02,9114.72,4375065600.0
18109,1.01,9025.36,4332172800.0
48139,0.95,8489.199999999999,4074815999.9999995
60010,,,
18053,1.01,9025.36,4332172800.0
17073,1.18,10544.48,5061350400.0
55087,1.03,9204.08,4417958400.0
29107,1.065,9516.84,4568083200.0
37195,0.99,8846.64,4246387199.9999995
39117,0.99,8846.64,4246387199.9999995
05033,1.0,8936.0,4289280000.0
48053,0.95,8489.199999999999,4074815999.9999995
48179,0.95,8489.199999999999,4074815999.9999995
17109,1.18,10544.48,5061350400.0
19137,1.005,8980.679999999998,4310726399.999999
48229,0.95,8489.199999999999,4074815999.9999995
28101,0.97,8667.92,4160601600.0
37163,0.99,8846.64,4246387199.9999995
47127,1.02,9114.72,4375065600.0
12103,0.975,8712.6,4182048000.0
20023,0.99,8846.64,4246387199.9999995
19185,1.005,8980.679999999998,4310726399.999999
48165,0.95,8489.199999999999,4074815999.9999995
01093,0.99,8846.64,4246387199.9999995
37189,0.99,8846.64,4246387199.9999995
51770,1.0,8936.0,4289280000.0
48317,0.95,8489.199999999999,4074815999.9999995
29127,1.065,9516.84,4568083200.0
36045,1.17,10455.119999999999,5018457599.999999
18097,1.01,9025.36,4332172800.0
05115,1.0,8936.0,4289280000.0
51175,1.0,8936.0,4289280000.0
36087,1.17,10455.119999999999,5018457599.999999
05089,1.0,8936.0,4289280000.0
08041,0.98,8757.28,4203494400.0000005
48475,0.95,8489.199999999999,4074815999.9999995
08061,0.98,8757.28,4203494400.0000005
48487,0.95,8489.199999999999,4074815999.9999995
08119,0.98,8757.28,4203494400.0000005
29049,1.065,9516.84,4568083200.0
37127,0.99,8846.64,4246387199.9999995
51199,1.0,8936.0,4289280000.0
16047,1.02,9114.72,4375065600.0
29171,1.065,9516.84,4568083200.0
55043,1.03,9204.08,4417958400.0
38059,1.01,9025.36,4332172800.0
37041,0.99,8846.64,4246387199.9999995
37021,0.99,8846.64,4246387199.9999995
51730,1.0,8936.0,4289280000.0
13175,1.02,9114.72,4375065600.0
05007,1.0,8936.0,4289280000.0
12083,0.975,8712.6,4182048000.0
34041,1.15,10276.4,4932672000.0
36021,1.17,10455.119999999999,5018457599.999999
51690,1.0,8936.0,4289280000.0
29165,1.065,9516.84,4568083200.0
29021,1.065,9516.84,4568083200.0
01083,0.99,8846.64,4246387199.9999995
18065,1.01,9025.36,4332172800.0
31143,0.99,8846.64,4246387199.9999995
39123,0.99,8846.64,4246387199.9999995
27107,1.05,9382.800000000001,4503744000.000001
27053,1.05,9382.800000000001,4503744000.000001
42027,1.085,9695.56,4653868800.0
48025,0.95,8489.199999999999,4074815999.9999995
19171,1.005,8980.679999999998,4310726399.999999
20175,0.99,8846.64,4246387199.9999995
19135,1.005,8980.679999999998,4310726399.999999
17021,1.18,10544.48,5061350400.0
13275,1.02,9114.72,4375065600.0
21005,1.01,9025.36,4332172800.0
21185,1.01,9025.36,4332172800.0
13057,1.02,9114.72,4375065600.0
38065,1.01,9025.36,4332172800.0
26133,1.035,9248.759999999998,4439404799.999999
53001,1.08,9650.880000000001,4632422400.000001
29057,1.065,9516.84,4568083200.0
50007,1.08,9650.880000000001,4632422400.000001
27079,1.05,9382.800000000001,4503744000.000001
53017,1.08,9650.880000000001,4632422400.000001
36009,1.17,10455.119999999999,5018457599.999999
55027,1.03,9204.08,4417958400.0
19105,1.005,8980.679999999998,4310726399.999999
20007,0.99,8846.64,4246387199.9999995
46031,0.99,8846.64,4246387199.9999995
46053,0.99,8846.64,4246387199.9999995
37181,0.99,8846.64,4246387199.9999995
45011,1.02,9114.72,4375065600.0
18009,1.01,9025.36,4332172800.0
01055,0.99,8846.64,4246387199.9999995
16025,1.02,9114.72,4375065600.0
20155,0.99,8846.64,4246387199.9999995
40001,0.97,8667.92,4160601600.0
39085,0.99,8846.64,4246387199.9999995
51775,1.0,8936.0,4289280000.0
51121,1.0,8936.0,4289280000.0
29011,1.065,9516.84,4568083200.0
48077,0.95,8489.199999999999,4074815999.9999995
51095,1.0,8936.0,4289280000.0
31101,0.99,8846.64,4246387199.9999995
31137,0.99,8846.64,4246387199.9999995
42073,1.085,9695.56,4653868800.0
39067,0.99,8846.64,4246387199.9999995
37003,0.99,8846.64,4246387199.9999995
33005,1.04,9293.44,4460851200.0
51101,1.0,8936.0,4289280000.0
08055,0.98,8757.28,4203494400.0000005
48255,0.95,8489.199999999999,4074815999.9999995
48003,0.95,8489.199999999999,4074815999.9999995
39109,0.99,8846.64,4246387199.9999995
31169,0.99,8846.64,4246387199.9999995
19079,1.005,8980.679999999998,4310726399.999999
39165,0.99,8846.64,4246387199.9999995
13255,1.02,9114.72,4375065600.0
34019,1.15,10276.4,4932672000.0
29217,1.065,9516.84,4568083200.0
18121,1.01,9025.36,4332172800.0
19069,1.005,8980.679999999998,4310726399.999999
13035,1.02,9114.72,4375065600.0
08039,0.98,8757.28,4203494400.0000005
30083,0.99,8846.64,4246387199.9999995
48147,0.95,8489.199999999999,4074815999.9999995
20043,0.99,8846.64,4246387199.9999995
48265,0.95,8489.199999999999,4074815999.9999995
28017,0.97,8667.92,4160601600.0
29025,1.065,9516.84,4568083200.0
18025,1.01,9025.36,4332172800.0
29111,1.065,9516.84,4568083200.0
31075,0.99,8846.64,4246387199.9999995
19147,1.005,8980.679999999998,4310726399.999999
19159,1.005,8980.679999999998,4310726399.999999
37151,0.99,8846.64,4246387199.9999995
24015,1.02,9114.72,4375065600.0
18171,1.01,9025.36,4332172800.0
31077,0.99,8846.64,4246387199.9999995
31095,0.99,8846.64,4246387199.9999995
31151,0.99,8846.64,4246387199.9999995
21119,1.01,9025.36,4332172800.0
19045,1.005,8980.679999999998,4310726399.999999
27063,1.05,9382.800000000001,4503744000.000001
27039,1.05,9382.800000000001,4503744000.000001
27047,1.05,9382.800000000001,4503744000.000001
06009,1.16,10365.759999999998,4975564799.999999
25001,1.15,10276.4,4932672000.0
51119,1.0,8936.0,4289280000.0
42065,1.085,9695.56,4653868800.0
30021,0.99,8846.64,4246387199.9999995
54091,1.01,9025.36,4332172800.0
26111,1.035,9248.759999999998,4439404799.999999
51630,1.0,8936.0,4289280000.0
46007,0.99,8846.64,4246387199.9999995
23019,1.02,9114.72,4375065600.0
24041,1.02,9114.72,4375065600.0
13257,1.02,9114.72,4375065600.0
28007,0.97,8667.92,4160601600.0
19169,1.005,8980.679999999998,4310726399.999999
20011,0.99,8846.64,4246387199.9999995
42031,1.085,9695.56,4653868800.0
18031,1.01,9025.36,4332172800.0
18037,1.01,9025.36,4332172800.0
51057,1.0,8936.0,4289280000.0
19195,1.005,8980.679999999998,4310726399.999999
40063,0.97,8667.92,4160601600.0
51027,1.0,8936.0,4289280000.0
51005,1.0,8936.0,4289280000.0
18143,1.01,9025.36,4332172800.0
08099,0.98,8757.28,4203494400.0000005
48435,0.95,8489.199999999999,4074815999.9999995
40101,0.97,8667.92,4160601600.0
19005,1.005,8980.679999999998,4310726399.999999
08071,0.98,8757.28,4203494400.0000005
48299,0.95,8489.199999999999,4074815999.9999995
48319,0.95,8489.199999999999,4074815999.9999995
37043,0.99,8846.64,4246387199.9999995
36071,1.17,10455.119999999999,5018457599.999999
36093,1.17,10455.119999999999,5018457599.999999
54059,1.01,9025.36,4332172800.0
51065,1.0,8936.0,4289280000.0
17097,1.18,10544.48,5061350400.0
13195,1.02,9114.72,4375065600.0
08063,0.98,8757.28,4203494400.0000005
36013,1.17,10455.119999999999,5018457599.999999
13067,1.02,9114.72,4375065600.0
26041,1.035,9248.759999999998,4439404799.999999
13207,1.02,9114.72,4375065600.0
48483,0.95,8489.199999999999,4074815999.9999995
13117,1.02,9114.72,4375065600.0
48409,0.95,8489.199999999999,4074815999.9999995
28147,0.97,8667.92,4160601600.0
29137,1.065,9516.84,4568083200.0
26073,1.035,9248.759999999998,4439404799.999999
48341,0.95,8489.199999999999,4074815999.9999995
45017,1.02,9114.72,4375065600.0
29095,1.065,9516.84,4568083200.0
26149,1.035,9248.759999999998,4439404799.999999
30033,0.99,8846.64,4246387199.9999995
31001,0.99,8846.64,4246387199.9999995
27109,1.05,9382.800000000001,4503744000.000001
34039,1.15,10276.4,4932672000.0
01097,0.99,8846.64,4246387199.9999995
46087,0.99,8846.64,4246387199.9999995
01057,0.99,8846.64,4246387199.9999995
01017,0.99,8846.64,4246387199.9999995
37131,0.99,8846.64,4246387199.9999995
21087,1.01,9025.36,4332172800.0
18047,1.01,9025.36,4332172800.0
37159,0.99,8846.64,4246387199.9999995
27067,1.05,9382.800000000001,4503744000.000001
21237,1.01,9025.36,4332172800.0
48149,0.95,8489.199999999999,4074815999.9999995
46081,0.99,8846.64,4246387199.9999995
23029,1.02,9114.72,4375065600.0
48045,0.95,8489.199999999999,4074815999.9999995
26131,1.035,9248.759999999998,4439404799.999999
28015,0.97,8667.92,4160601600.0
38033,1.01,9025.36,4332172800.0
56027,0.99,8846.64,4246387199.9999995
27117,1.05,9382.800000000001,4503744000.000001
51099,1.0,8936.0,4289280000.0
27129,1.05,9382.800000000001,4503744000.000001
54097,1.01,9025.36,4332172800.0
29215,1.065,9516.84,4568083200.0
19047,1.005,8980.679999999998,4310726399.999999
16005,1.02,9114.72,4375065600.0
39055,0.99,8846.64,4246387199.9999995
36117,1.17,10455.119999999999,5018457599.999999
42045,1.085,9695.56,4653868800.0
