geo_id,county_name,total_energy_consumption_mwh,,,
39007,Ashtabula County,"1,289,583",,,
6003,Alpine County,"8,449",,,
48167,Galveston County,"5,999,502",,,
1011,Bullock County,"181,216",,,
17105,Livingston County,"382,237",,,
39135,Preble County,"545,362",,,
39079,Jackson County,"432,426",,,
48201,Harris County,"80,318,484",,,
25017,Middlesex County,"11,545,423",,,
72145,Vega Baja Municipio,"296,811",,,
48115,Dawson County,"207,831",,,
36069,Ontario County,"819,335",,,
1001,Autauga County,"1,016,162",,,
39049,Franklin County,"17,570,625",,,
49021,Iron County,"575,847",,,
32009,Esmeralda County,"12,688",,,
26083,Keweenaw County,"20,194",,,
49039,Sanpete County,"293,477",,,
20093,Kearny County,"57,195",,,
12009,Brevard County,"7,322,127",,,
18105,Monroe County,"2,070,598",,,
19117,Lucas County,"151,706",,,
21239,Woodford County,"443,656",,,
17085,Jo Daviess County,"234,174",,,
18059,Hancock County,"1,230,846",,,
51620,Franklin city,"495,029",,,
48329,Midland County,"2,889,552",,,
20171,Scott County,"73,475",,,
30013,Cascade County,"1,171,119",,,
51660,Harrisonburg city,"835,106",,,
17199,Williamson County,"710,080",,,
30029,Flathead County,"1,543,028",,,
72111,Peñuelas Municipio,"112,235",,,
20189,Stevens County,"75,709",,,
29155,Pemiscot County,"204,622",,,
31125,Nance County,"62,163",,,
55078,Menominee County,"50,874",,,
48365,Panola County,"379,390",,,
21011,Bath County,"210,238",,,
48001,Anderson County,"976,624",,,
51033,Caroline County,"495,029",,,
19167,Sioux County,"625,187",,,
6021,Glenn County,"180,269",,,
29510,St. Louis city,"3,676,727",,,
13111,Fannin County,"345,414",,,
72055,Guánica Municipio,"77,800",,,
24019,Dorchester County,"314,022",,,
42037,Columbia County,"718,229",,,
39023,Clark County,"1,792,275",,,
48323,Maverick County,"970,509",,,
4019,Pima County,"13,122,788",,,
35006,Cibola County,"401,522",,,
34005,Burlington County,"3,687,025",,,
50021,Rutland County,"514,562",,,
13099,Early County,"148,224",,,
31149,Rock County,"24,230",,,
47085,Humphreys County,"281,591",,,
26051,Gladwin County,"249,413",,,
21173,Montgomery County,"465,641",,,
45057,Lancaster County,"1,685,053",,,
21123,Larue County,"244,858",,,
19193,Woodbury County,"1,853,288",,,
12123,Taylor County,"252,649",,,
17003,Alexander County,"58,429",,,
29099,Jefferson County,"2,942,326",,,
29113,Lincoln County,"752,966",,,
13051,Chatham County,"4,127,572",,,
12125,Union County,"187,391",,,
36037,Genesee County,"424,450",,,
18019,Clark County,"1,840,817",,,
21021,Boyle County,"505,185",,,
21065,Estill County,"234,727",,,
48087,Collingsworth County,"49,526",,,
48089,Colorado County,"345,388",,,
17063,Grundy County,"557,502",,,
27081,Lincoln County,"64,884",,,
13109,Evans County,"147,512",,,
48497,Wise County,"1,258,223",,,
2050,Bethel Census Area,"152,441",,,
49033,Rich County,"25,854",,,
28117,Prentiss County,"423,411",,,
21235,Whitley County,"606,474",,,
18149,Starke County,"344,865",,,
48491,Williamson County,"11,279,702",,,
72109,Patillas Municipio,"88,324",,,
19131,Mitchell County,"184,608",,,
13107,Emanuel County,"311,706",,,
22025,Catahoula Parish,"200,275",,,
42025,Carbon County,"723,167",,,
31133,Pawnee County,"47,030",,,
47171,Unicoi County,"265,770",,,
45083,Spartanburg County,"5,572,386",,,
72051,Dorado Municipio,"196,064",,,
47041,DeKalb County,"295,242",,,
36029,Erie County,"6,908,387",,,
24031,Montgomery County,"10,174,064",,,
53021,Franklin County,"1,150,207",,,
19093,Ida County,"122,400",,,
20173,Sedgwick County,"7,478,800",,,
48453,Travis County,"22,283,888",,,
12057,Hillsborough County,"17,568,899",,,
34021,Mercer County,"3,011,364",,,
31023,Butler County,"153,233",,,
42129,Westmoreland County,"3,889,339",,,
12015,Charlotte County,"2,352,824",,,
19029,Cass County,"230,769",,,
39107,Mercer County,"560,343",,,
21073,Franklin County,"850,884",,,
23009,Hancock County,"448,701",,,
23013,Knox County,"328,075",,,
13217,Newton County,"1,612,347",,,
46049,Faulk County,"32,381",,,
26061,Houghton County,"368,894",,,
30061,Mineral County,"61,962",,,
47051,Franklin County,"631,752",,,
22029,Concordia Parish,"417,136",,,
22063,Livingston Parish,"3,260,488",,,
25009,Essex County,"5,759,950",,,
46019,Butte County,"152,626",,,
8035,Douglas County,"3,679,081",,,
45079,Richland County,"6,792,707",,,
18095,Madison County,"1,952,048",,,
40099,Murray County,"257,242",,,
54009,Brooke County,"424,860",,,
54013,Calhoun County,"120,674",,,
51021,Bland County,"100,703",,,
30111,Yellowstone County,"2,343,949",,,
54043,Lincoln County,"387,681",,,
6033,Lake County,"428,691",,,
13131,Grady County,"357,450",,,
8021,Conejos County,"74,161",,,
49037,San Juan County,"150,668",,,
18133,Putnam County,"545,828",,,
47015,Cannon County,"212,560",,,
23007,Franklin County,"238,751",,,
21165,Menifee County,"101,952",,,
46089,McPherson County,"33,702",,,
8051,Gunnison County,"164,889",,,
26029,Charlevoix County,"256,941",,,
27151,Swift County,"112,557",,,
39147,Seneca County,"733,308",,,
13267,Tattnall County,"318,176",,,
48429,Stephens County,"153,584",,,
37117,Martin County,"288,467",,,
30081,Ravalli County,"604,300",,,
13317,Wilkes County,"132,186",,,
53043,Lincoln County,"125,863",,,
6081,San Mateo County,"4,584,085",,,
39171,Williams County,"492,177",,,
20207,Woodson County,"44,999",,,
21157,Marshall County,"524,965",,,
13065,Clinch County,"92,351",,,
13185,Lowndes County,"1,641,381",,,
15005,Kalawao County,301,,,
15007,Kauai County,"462,899",,,
26099,Macomb County,"8,603,043",,,
13287,Turner County,"121,398",,,
17079,Jasper County,"99,270",,,
48331,Milam County,"418,232",,,
51049,Cumberland County,"155,097",,,
45085,Sumter County,"1,675,949",,,
2164,Lake and Peninsula Borough,"8,119",,,
54109,Wyoming County,"405,650",,,
6029,Kern County,"5,759,224",,,
48097,Cooke County,"692,405",,,
45075,Orangeburg County,"1,338,896",,,
55119,Taylor County,"235,167",,,
27099,Mower County,"458,775",,,
27101,Murray County,"94,360",,,
44007,Providence County,"4,386,449",,,
29161,Phelps County,"573,388",,,
8095,Phillips County,"44,004",,,
5013,Calhoun County,"81,058",,,
29141,Morgan County,"267,924",,,
39075,Holmes County,"587,088",,,
19143,Osceola County,"108,176",,,
18079,Jennings County,"409,230",,,
16083,Twin Falls County,"1,289,540",,,
17165,Saline County,"254,125",,,
26077,Kalamazoo County,"2,570,230",,,
45061,Lee County,"269,571",,,
56019,Johnson County,"251,527",,,
18027,Daviess County,"493,124",,,
26055,Grand Traverse County,"949,312",,,
22003,Allen Parish,"507,114",,,
46065,Hughes County,"267,647",,,
46069,Hyde County,"20,731",,,
45027,Clarendon County,"509,381",,,
30095,Stillwater County,"123,040",,,
47007,Bledsoe County,"220,789",,,
21219,Todd County,"202,379",,,
47183,Weakley County,"489,441",,,
29077,Greene County,"3,891,176",,,
51685,Manassas Park city,"273,989",,,
51013,Arlington County,"3,753,500",,,
51035,Carroll County,"467,150",,,
29183,St. Charles County,"5,308,993",,,
6069,San Benito County,"424,844",,,
24035,Queen Anne's County,"480,438",,,
20013,Brown County,"135,651",,,
13031,Bulloch County,"1,138,572",,,
21071,Floyd County,"598,996",,,
30007,Broadwater County,"91,645",,,
13309,Wheeler County,"103,742",,,
37049,Craven County,"1,309,992",,,
51570,Colonial Heights city,"290,768",,,
39031,Coshocton County,"486,794",,,
31135,Perkins County,"52,551",,,
48205,Hartley County,"91,811",,,
8049,Grand County,"152,931",,,
48249,Jim Wells County,"658,603",,,
19189,Winnebago County,"188,414",,,
6079,San Luis Obispo County,"1,772,909",,,
1067,Henry County,"299,497",,,
39175,Wyandot County,"291,550",,,
38085,Sioux County,"154,705",,,
48127,Dimmit County,"148,510",,,
27045,Fillmore County,"243,001",,,
45023,Chester County,"520,016",,,
27073,Lac qui Parle County,"77,482",,,
49005,Cache County,"1,445,553",,,
55093,Pierce County,"497,244",,,
13049,Charlton County,"170,198",,,
13233,Polk County,"585,221",,,
49051,Wasatch County,"350,918",,,
16029,Caribou County,"96,382",,,
37157,Rockingham County,"1,194,192",,,
5117,Prairie County,"139,943",,,
5011,Bradley County,"178,543",,,
48193,Hamilton County,"137,943",,,
21067,Fayette County,"5,311,449",,,
21091,Hancock County,"150,052",,,
46013,Brown County,"577,524",,,
54001,Barbour County,"293,228",,,
47181,Wayne County,"242,879",,,
31013,Box Butte County,"198,484",,,
42097,Northumberland County,"995,742",,,
48469,Victoria County,"1,529,876",,,
51530,Buena Vista city,"106,654",,,
26147,St. Clair County,"1,576,062",,,
31173,Thurston County,"124,839",,,
50015,Lamoille County,"219,865",,,
51067,Franklin County,"879,490",,,
40011,Blaine County,"163,145",,,
19103,Johnson County,"2,743,339",,,
20133,Neosho County,"226,645",,,
21089,Greenup County,"596,824",,,
20107,Linn County,"137,572",,,
49017,Garfield County,"52,192",,,
32011,Eureka County,"20,606",,,
31085,Hayes County,"16,343",,,
26119,Montmorency County,"90,184",,,
26135,Oscoda County,"80,756",,,
35007,Colfax County,"182,572",,,
17163,St. Clair County,"2,690,106",,,
17189,Washington County,"147,212",,,
42009,Bedford County,"527,285",,,
5127,Scott County,"167,272",,,
20099,Labette County,"287,781",,,
48059,Callahan County,"231,518",,,
48379,Rains County,"201,816",,,
20067,Grant County,"105,737",,,
51105,Lee County,"360,625",,,
35051,Sierra County,"169,415",,,
5043,Drew County,"295,034",,,
31123,Morrill County,"84,284",,,
30019,Daniels County,"23,998",,,
12073,Leon County,"3,452,351",,,
40119,Payne County,"1,535,108",,,
1039,Covington County,"654,130",,,
18093,Lawrence County,"668,735",,,
20069,Gray County,"81,402",,,
21045,Casey County,"263,013",,,
21169,Metcalfe County,"170,363",,,
21207,Russell County,"296,937",,,
22011,Beauregard Parish,"799,981",,,
23025,Somerset County,"408,274",,,
40025,Cimarron County,"42,107",,,
19097,Jackson County,"341,979",,,
38063,Nelson County,"117,588",,,
36019,Clinton County,"572,503",,,
8045,Garfield County,"599,054",,,
26097,Mackinac County,"106,422",,,
48307,McCulloch County,"128,955",,,
28141,Tishomingo County,"320,578",,,
48105,Crockett County,"49,375",,,
48217,Hill County,"599,518",,,
8075,Logan County,"212,973",,,
20055,Finney County,"545,592",,,
48473,Waller County,"932,474",,,
1099,Monroe County,"350,969",,,
50009,Essex County,"50,657",,,
29015,Benton County,"248,269",,,
5109,Pike County,"172,427",,,
8077,Mesa County,"1,552,270",,,
29065,Dent County,"187,122",,,
51185,Tazewell County,"651,489",,,
42103,Pike County,"644,565",,,
42115,Susquehanna County,"429,658",,,
48343,Morris County,"201,396",,,
42125,Washington County,"2,324,200",,,
50001,Addison County,"316,446",,,
20103,Leavenworth County,"1,179,644",,,
26121,Muskegon County,"1,737,594",,,
51680,Lynchburg city,"1,271,811",,,
5125,Saline County,"2,145,772",,,
42089,Monroe County,"1,847,115",,,
5101,Newton County,"123,718",,,
38019,Cavalier County,"144,321",,,
1045,Dale County,"862,688",,,
20109,Logan County,"39,520",,,
6039,Madera County,"1,007,469",,,
29075,Gentry County,"79,942",,,
31009,Blaine County,"6,346",,,
49009,Daggett County,"5,816",,,
56031,Platte County,"255,989",,,
37071,Gaston County,"3,041,615",,,
47081,Hickman County,"369,116",,,
28143,Tunica County,"168,352",,,
29081,Harrison County,"105,576",,,
72029,Canóvanas Municipio,"232,964",,,
18005,Bartholomew County,"1,237,810",,,
13223,Paulding County,"2,445,793",,,
39015,Brown County,"580,813",,,
47141,Putnam County,"1,223,781",,,
38101,Ward County,"2,668,300",,,
25027,Worcester County,"6,160,922",,,
39091,Logan County,"611,427",,,
6031,Kings County,"961,734",,,
6073,San Diego County,"20,596,279",,,
72123,Salinas Municipio,"142,615",,,
13079,Crawford County,"166,675",,,
72103,Naguabo Municipio,"129,087",,,
29037,Cass County,"1,416,329",,,
36027,Dutchess County,"2,163,033",,,
48477,Washington County,"597,418",,,
8101,Pueblo County,"1,659,006",,,
29067,Douglas County,"151,494",,,
38009,Bottineau County,"249,589",,,
37051,Cumberland County,"4,372,515",,,
56017,Hot Springs County,"138,984",,,
26001,Alcona County,"99,769",,,
6061,Placer County,"2,626,374",,,
5129,Searcy County,"132,631",,,
48305,Lynn County,"93,861",,,
36077,Otsego County,"428,557",,,
37153,Richmond County,"562,325",,,
49027,Millard County,"132,620",,,
49029,Morgan County,"125,422",,,
48257,Kaufman County,"2,895,718",,,
4011,Greenlee County,"118,398",,,
4013,Maricopa County,"56,475,845",,,
26129,Ogemaw County,"204,154",,,
47087,Jackson County,"172,704",,,
17159,Richland County,"169,027",,,
72045,Comerío Municipio,"103,337",,,
15009,Maui County,"1,030,815",,,
22057,Lafourche Parish,"2,106,000",,,
19139,Muscatine County,"756,689",,,
12113,Santa Rosa County,"2,301,823",,,
18101,Martin County,"146,466",,,
21203,Rockcastle County,"268,054",,,
21223,Trimble County,"140,966",,,
1107,Pickens County,"335,702",,,
40045,Ellis County,"70,698",,,
17145,Perry County,"225,262",,,
19075,Grundy County,"216,352",,,
8107,Routt County,"243,639",,,
34035,Somerset County,"2,743,893",,,
6011,Colusa County,"136,923",,,
17087,Johnson County,"140,941",,,
8053,Hinsdale County,"8,396",,,
16031,Cassia County,"336,767",,,
27059,Isanti County,"465,878",,,
42049,Erie County,"2,957,286",,,
28029,Copiah County,"481,468",,,
48467,Van Zandt County,"987,527",,,
51161,Roanoke County,"1,554,559",,,
51015,Augusta County,"1,252,193",,,
2060,Bristol Bay Borough,"6,991",,,
41009,Columbia County,"736,017",,,
45041,Florence County,"2,202,990",,,
38061,Mountrail County,"376,476",,,
49053,Washington County,"2,038,601",,,
30003,Big Horn County,"182,132",,,
42047,Elk County,"342,880",,,
31165,Sioux County,"19,828",,,
28031,Covington County,"312,896",,,
72099,Moca Municipio,"204,237",,,
18013,Brown County,"228,833",,,
48199,Hardin County,"942,873",,,
39143,Sandusky County,"784,445",,,
23021,Piscataquis County,"135,703",,,
17153,Pulaski County,"56,204",,,
40107,Okfuskee County,"212,187",,,
26145,Saginaw County,"1,853,375",,,
35039,Rio Arriba County,"593,763",,,
50005,Caledonia County,"257,883",,,
51023,Botetourt County,"538,034",,,
17119,Madison County,"2,809,274",,,
48085,Collin County,"19,465,886",,,
45001,Abbeville County,"392,739",,,
31053,Dodge County,"683,238",,,
12115,Sarasota County,"5,366,980",,,
55077,Marquette County,"182,796",,,
4015,Mohave County,"2,739,911",,,
4025,Yavapai County,"3,054,767",,,
45051,Horry County,"6,172,919",,,
42091,Montgomery County,"9,552,560",,,
16061,Lewis County,"49,726",,,
72013,Arecibo Municipio,"468,474",,,
51720,Norton city,"59,286",,,
34027,Morris County,"4,043,369",,,
29211,Sullivan County,"77,556",,,
20135,Ness County,"38,666",,,
48039,Brazoria County,"6,521,371",,,
51790,Staunton city,"406,758",,,
31029,Chase County,"67,757",,,
39113,Montgomery County,"7,096,894",,,
48447,Throckmorton County,"23,957",,,
13221,Oglethorpe County,"202,590",,,
5029,Conway County,"348,545",,,
29147,Nodaway County,"276,751",,,
38073,Ransom County,"220,027",,,
40037,Creek County,"1,347,933",,,
48457,Tyler County,"336,534",,,
6037,Los Angeles County,"61,113,114",,,
4027,Yuma County,"2,578,928",,,
13129,Gordon County,"785,111",,,
19025,Calhoun County,"174,716",,,
12055,Highlands County,"1,226,188",,,
51580,Covington city,"91,688",,,
50017,Orange County,"248,417",,,
20113,McPherson County,"427,773",,,
4021,Pinal County,"5,759,277",,,
39051,Fulton County,"567,720",,,
8003,Alamosa County,"160,251",,,
12017,Citrus County,"1,886,905",,,
72049,Culebra Municipio,"7,036",,,
28129,Smith County,"245,075",,,
16075,Payette County,"343,085",,,
16079,Shoshone County,"180,626",,,
37095,Hyde County,"60,997",,,
2122,Kenai Peninsula Borough,"483,415",,,
1003,Baldwin County,"4,299,831",,,
19007,Appanoose County,"215,896",,,
78010,St. Croix Island,,,,
51127,New Kent County,"361,218",,,
13263,Talbot County,"80,014",,,
36049,Lewis County,"193,960",,,
54015,Clay County,"153,681",,,
18077,Jefferson County,"488,960",,,
48347,Nacogdoches County,"1,088,998",,,
44009,Washington County,"869,765",,,
53047,Okanogan County,"489,162",,,
53063,Spokane County,"6,407,274",,,
22059,LaSalle Parish,"324,456",,,
23027,Waldo County,"320,780",,,
24027,Howard County,"3,242,209",,,
49035,Salt Lake County,"12,233,432",,,
38001,Adams County,"86,670",,,
37137,Pamlico County,"159,642",,,
21083,Graves County,"610,089",,,
42021,Cambria County,"1,452,091",,,
47107,McMinn County,"788,278",,,
26093,Livingston County,"1,930,441",,,
8001,Adams County,"5,162,376",,,
42069,Lackawanna County,"2,382,000",,,
40123,Pontotoc County,"706,460",,,
28127,Simpson County,"441,043",,,
28131,Stone County,"310,612",,,
6013,Contra Costa County,"7,273,407",,,
47017,Carroll County,"421,435",,,
51087,Henrico County,"5,356,951",,,
18119,Owen County,"315,305",,,
36119,Westchester County,"7,200,007",,,
29017,Bollinger County,"138,023",,,
54047,McDowell County,"363,414",,,
54033,Harrison County,"1,220,184",,,
6115,Yuba County,"530,025",,,
1117,Shelby County,"4,015,077",,,
8091,Ouray County,"47,458",,,
35009,Curry County,"716,924",,,
40149,Washita County,"204,214",,,
37135,Orange County,"1,954,158",,,
18131,Pulaski County,"185,153",,,
26019,Benzie County,"176,412",,,
72087,Loíza Municipio,"131,776",,,
16071,Oneida County,"62,126",,,
17139,Moultrie County,"155,803",,,
21107,Hopkins County,"753,276",,,
16035,Clearwater County,"120,000",,,
21013,Bell County,"409,102",,,
27035,Crow Wing County,"779,614",,,
60050,Western District,,,,
72011,Añasco Municipio,"140,716",,,
4009,Graham County,"473,308",,,
30017,Custer County,"165,158",,,
46109,Roberts County,"153,932",,,
17141,Ogle County,"551,359",,,
38077,Richland County,"641,058",,,
55005,Barron County,"548,201",,,
55051,Iron County,"71,563",,,
27157,Wabasha County,"245,824",,,
6015,Del Norte County,"173,857",,,
40127,Pushmataha County,"201,933",,,
53007,Chelan County,"931,630",,,
26141,Presque Isle County,"127,698",,,
40027,Cleveland County,"5,554,729",,,
36105,Sullivan County,"579,082",,,
37149,Polk County,"252,105",,,
37165,Scotland County,"446,019",,,
37085,Harnett County,"1,802,931",,,
37105,Lee County,"850,299",,,
18159,Tipton County,"226,552",,,
20027,Clay County,"115,058",,,
20121,Miami County,"483,402",,,
13091,Dodge County,"275,380",,,
36023,Cortland County,"341,555",,,
13039,Camden County,"743,741",,,
26161,Washtenaw County,"3,605,544",,,
18087,LaGrange County,"593,939",,,
48371,Pecos County,"255,391",,,
13225,Peach County,"381,384",,,
13311,White County,"382,261",,,
13163,Jefferson County,"215,325",,,
55083,Oconto County,"455,854",,,
31065,Furnas County,"85,384",,,
1069,Houston County,"1,885,777",,,
40103,Noble County,"204,325",,,
20063,Gove County,"39,477",,,
22077,Pointe Coupee Parish,"460,236",,,
31067,Gage County,"398,141",,,
1115,St. Clair County,"1,638,938",,,
28123,Scott County,"474,852",,,
13095,Dougherty County,"1,137,297",,,
18061,Harrison County,"585,508",,,
16017,Bonner County,"639,719",,,
13047,Catoosa County,"943,466",,,
55105,Rock County,"1,932,941",,,
45077,Pickens County,"2,150,478",,,
53013,Columbia County,"46,263",,,
18023,Clinton County,"489,108",,,
17027,Clinton County,"394,438",,,
16067,Minidoka County,"294,432",,,
42113,Sullivan County,"65,567",,,
28121,Rankin County,"2,690,168",,,
48345,Motley County,"21,319",,,
41039,Lane County,"5,372,529",,,
48485,Wichita County,"2,183,607",,,
26155,Shiawassee County,"669,411",,,
20089,Jewell County,"41,654",,,
20123,Mitchell County,"83,736",,,
12007,Bradford County,"324,234",,,
28091,Marion County,"416,422",,,
28039,George County,"410,516",,,
27085,McLeod County,"420,648",,,
55033,Dunn County,"533,179",,,
8027,Custer County,"46,186",,,
29123,Madison County,"161,616",,,
48353,Nolan County,"247,411",,,
42127,Wayne County,"566,117",,,
36091,Saratoga County,"1,735,958",,,
48041,Brazos County,"4,065,792",,,
40095,Marshall County,"284,813",,,
24001,Allegany County,"650,228",,,
54103,Wetzel County,"274,976",,,
55053,Jackson County,"247,467",,,
41007,Clatsop County,"572,166",,,
53041,Lewis County,"995,086",,,
36003,Allegany County,"339,156",,,
19031,Cedar County,"324,353",,,
18117,Orange County,"292,665",,,
13089,DeKalb County,"10,456,729",,,
13227,Pickens County,"449,814",,,
30015,Chouteau County,"81,365",,,
31017,Brown County,"50,478",,,
47013,Campbell County,"585,107",,,
37069,Franklin County,"967,995",,,
24510,Baltimore city,"8,179,311",,,
20111,Lyon County,"459,921",,,
19027,Carroll County,"364,025",,,
37177,Tyrrell County,"44,621",,,
27131,Rice County,"776,688",,,
29219,Warren County,"449,465",,,
21227,Warren County,"2,318,639",,,
22017,Caddo Parish,"5,031,048",,,
46121,Todd County,"141,622",,,
19127,Marshall County,"703,934",,,
40141,Tillman County,"131,087",,,
37113,Macon County,"474,420",,,
54063,Monroe County,"234,808",,,
18155,Switzerland County,"146,244",,,
21105,Hickman County,"75,092",,,
1061,Geneva County,"464,190",,,
17099,LaSalle County,"1,150,671",,,
19055,Delaware County,"307,060",,,
20127,Morris County,"76,521",,,
19051,Davis County,"159,002",,,
16015,Boise County,"103,897",,,
55081,Monroe County,"543,040",,,
37143,Perquimans County,"168,849",,,
12047,Hamilton County,"162,222",,,
31039,Cuming County,"165,724",,,
53069,Wahkiakum County,"50,972",,,
35011,De Baca County,"27,564",,,
31109,Lancaster County,"5,956,825",,,
31129,Nuckolls County,"75,663",,,
72085,Las Piedras Municipio,"193,152",,,
46099,Minnehaha County,"3,061,996",,,
48327,Menard County,"33,280",,,
6091,Sierra County,"19,357",,,
21053,Clinton County,"155,391",,,
39063,Hancock County,"995,109",,,
48189,Hale County,"552,361",,,
1027,Clay County,"247,484",,,
48011,Armstrong County,"33,264",,,
39003,Allen County,"1,344,097",,,
13189,McDuffie County,"297,833",,,
55111,Sauk County,"774,979",,,
5137,Stone County,"208,315",,,
41063,Wallowa County,"102,995",,,
42007,Beaver County,"1,830,312",,,
28061,Jasper County,"277,615",,,
29083,Henry County,"280,766",,,
8109,Saguache County,"62,321",,,
37037,Chatham County,"1,037,148",,,
53057,Skagit County,"1,529,043",,,
28067,Jones County,"1,126,449",,,
55021,Columbia County,"685,931",,,
37019,Brunswick County,"1,987,754",,,
27029,Clearwater County,"97,813",,,
51131,Northampton County,"196,112",,,
20163,Rooks County,"70,800",,,
18041,Fayette County,"346,614",,,
31079,Hall County,"1,148,532",,,
31081,Hamilton County,"171,979",,,
31115,Loup County,"12,198",,,
6101,Sutter County,"619,251",,,
42105,Potter County,"182,040",,,
48465,Val Verde County,"802,477",,,
20077,Harper County,"78,627",,,
19133,Monona County,"153,144",,,
49023,Juab County,"120,122",,,
40137,Stephens County,"796,960",,,
36017,Chenango County,"344,630",,,
17143,Peoria County,"1,899,186",,,
19091,Humboldt County,"168,753",,,
48391,Refugio County,"114,608",,,
39017,Butler County,"5,163,171",,,
13273,Terrell County,"124,770",,,
13063,Clayton County,"4,065,296",,,
56013,Fremont County,"1,172,843",,,
18115,Ohio County,"87,879",,,
13073,Columbia County,"2,226,438",,,
8115,Sedgwick County,"24,062",,,
30065,Musselshell County,"66,419",,,
42043,Dauphin County,"3,190,509",,,
46101,Moody County,"95,101",,,
54079,Putnam County,"1,078,645",,,
34037,Sussex County,"1,155,571",,,
20039,Decatur County,"39,733",,,
18123,Perry County,"283,760",,,
28145,Union County,"469,996",,,
31015,Boyd County,"33,237",,,
18103,Miami County,"534,893",,,
20053,Ellsworth County,"91,122",,,
22123,West Carroll Parish,"218,772",,,
12077,Liberty County,"92,726",,,
20083,Hodgeman County,"26,342",,,
20119,Meade County,"58,191",,,
21149,McLean County,"152,240",,,
28001,Adams County,"506,411",,,
72083,Las Marías Municipio,"48,409",,,
28057,Itawamba County,"403,799",,,
48445,Terry County,"200,539",,,
35021,Harding County,"7,844",,,
1121,Talladega County,"1,408,134",,,
55067,Langlade County,"229,382",,,
48155,Foard County,"18,261",,,
19021,Buena Vista County,"363,446",,,
19129,Mills County,"257,076",,,
48385,Real County,"47,913",,,
39041,Delaware County,"3,008,096",,,
37067,Forsyth County,"5,053,757",,,
32510,Carson City,"745,030",,,
19049,Dallas County,"1,894,416",,,
48065,Carson County,"98,380",,,
13261,Sumter County,"406,990",,,
29223,Wayne County,"144,951",,,
26143,Roscommon County,"230,853",,,
37005,Alleghany County,"141,682",,,
6035,Lassen County,"207,138",,,
51610,Falls Church city,"232,492",,,
12081,Manatee County,"4,981,992",,,
39119,Muskingum County,"1,144,679",,,
8015,Chaffee County,"190,183",,,
8025,Crowley County,"58,887",,,
8043,Fremont County,"479,539",,,
28109,Pearl River County,"947,132",,,
28111,Perry County,"196,476",,,
31041,Custer County,"194,889",,,
12013,Calhoun County,"160,945",,,
26017,Bay County,"1,011,872",,,
47157,Shelby County,"13,612,655",,,
6007,Butte County,1303235,,,
1023,Choctaw County,"223,197",,,
18083,Knox County,"538,775",,,
31047,Dawson County,"440,788",,,
20057,Ford County,"489,920",,,
38105,Williams County,"1,490,095",,,
38017,Cass County,"7,467,289",,,
17069,Hardin County,"39,393",,,
31005,Arthur County,"8,658",,,
48163,Frio County,"309,587",,,
37077,Granville County,"790,276",,,
47091,Johnson County,"266,082",,,
39013,Belmont County,"870,795",,,
51195,Wise County,"585,979",,,
29035,Carter County,"68,832",,,
40013,Bryan County,"849,358",,,
31035,Clay County,"111,962",,,
24017,Charles County,"1,644,270",,,
19033,Cerro Gordo County,"757,391",,,
19073,Greene County,"154,881",,,
21205,Rowan County,"408,771",,,
49055,Wayne County,"25,782",,,
29031,Cape Girardeau County,"1,063,574",,,
53071,Walla Walla County,"724,640",,,
29133,Mississippi County,"166,479",,,
5025,Cleveland County,"128,588",,,
48113,Dallas County,"43,693,647",,,
72079,Lajas Municipio,"127,373",,,
25025,Suffolk County,"5,471,625",,,
16051,Jefferson County,"418,767",,,
48177,Gonzales County,"331,292",,,
47115,Marion County,"426,025",,,
26007,Alpena County,"284,536",,,
21231,Wayne County,"327,345",,,
47185,White County,"403,074",,,
8067,La Plata County,"544,766",,,
48027,Bell County,"6,524,815",,,
28069,Kemper County,"155,864",,,
5019,Clark County,"363,405",,,
41035,Klamath County,"986,565",,,
36075,Oswego County,"859,899",,,
72105,Naranjito Municipio,"158,897",,,
1019,Cherokee County,"435,767",,,
48019,Bandera County,"350,091",,,
30087,Rosebud County,"116,803",,,
35059,Union County,"60,661",,,
26153,Schoolcraft County,"78,768",,,
36111,Ulster County,"1,325,386",,,
34007,Camden County,"4,152,183",,,
47165,Sumner County,"3,028,302",,,
51097,King and Queen County,"107,312",,,
5015,Carroll County,"474,352",,,
51820,Waynesboro city,"355,283",,,
2220,Sitka City and Borough,"70,136",,,
41051,Multnomah County,"11,171,892",,,
47061,Grundy County,"200,111",,,
27057,Hubbard County,"243,460",,,
38081,Sargent County,"148,738",,,
36089,St. Lawrence County,"783,176",,,
29179,Reynolds County,"78,749",,,
6067,Sacramento County,"9,959,071",,,
39125,Paulding County,"250,675",,,
18179,Wells County,"416,401",,,
51063,Floyd County,"249,207",,,
6083,Santa Barbara County,"2,790,235",,,
54005,Boone County,"414,635",,,
28009,Benton County,"130,076",,,
60030,Rose Island,,,,
21115,Johnson County,"377,931",,,
44003,Kent County,"1,143,014",,,
50025,Windham County,"388,589",,,
50019,Orleans County,"231,715",,,
20085,Jackson County,"189,089",,,
22041,Franklin Parish,"438,554",,,
49015,Emery County,"101,466",,,
53019,Ferry County,"83,901",,,
30109,Wibaux County,"14,048",,,
35027,Lincoln County,"295,564",,,
40021,Cherokee County,"877,133",,,
27173,Yellow Medicine County,"110,331",,,
48231,Hunt County,"1,819,118",,,
48335,Mitchell County,"149,569",,,
48499,Wood County,"749,524",,,
40113,Osage County,"855,495",,,
