geo_id,county_name,named_wetlands,wetland_count
35001,Bernalillo County,"['Rio Grande Bosque', 'Cienega Meadow']",22
35003,Catron County,[],9
35007,Colfax County,['La Grulla Lake'],16
35009,Curry County,[],1
35027,Lincoln County,[],6
35028,Los Alamos County,[],1
35031,McKinley County,[],6
35033,Mora County,[],1
35039,Rio Arriba County,"['Laguna de la Grulla', 'Vega Redonda', 'Cienega Redonda', 'Cienega del Oso']",18
35043,Sandoval County,[],7
35045,San Juan County,[],56
35047,San Miguel County,[],1
35049,Santa Fe County,[],21
35053,Socorro County,[],23
35055,Taos County,[],13
35057,Torrance County,[],9
35061,Valencia County,['Whitfield Wildlife Conservation Area'],1
36001,Albany County,[],307
36005,Bronx County,['Cattail Marsh'],39
36011,Cayuga County,"['Loosestrife Pond', 'Hickory Pond', 'Breeder Pond', 'Coot Pond', 'Lost Pond', 'Gander Pond', 'Black Duck Pond', 'Wood Duck Pond', 'Cook Pond', 'Buttonbush Marsh']",55
36019,Clinton County,[],18
36021,Columbia County,['Cheviot Marsh'],51
36025,Delaware County,[],26
36027,Dutchess County,"['Greenfly Wetland', 'North Bay', 'Tamarack Swamp', 'Ryder Pond']",240
36029,Erie County,['Grass Island'],32
36031,Essex County,"['Bailey Pond', 'Big Marsh', 'Marcy Dam Pond', 'Marcy Swamp', 'South Meadow', 'North Meadow', 'Little Meadows', 'Beaver Meadow Marsh', 'Desolate Swamp', 'Haymarsh', 'Cranberry Marsh', 'Carey Marsh', 'Tubmill Marsh', 'Sawmill Pond', 'Merriam Swamp']",700
36033,Franklin County,[],62
36035,Fulton County,"['West Millpond', 'Tamarack Swamp']",71
36037,Genesee County,['Onondaga Pool'],185
36039,Greene County,"['Hidden Marsh', 'Vosburgh Swamp']",138
36041,Hamilton County,"['Carter Mudhole', 'Priests Vly', 'Johnson Swamp', 'Sampson Bog', 'McGinn Meadows']",195
36043,Herkimer County,"['Desert Swamp', 'Lyons Marsh', 'Maumee Swamp']",47
36045,Jefferson County,[],170
36047,Kings County,"['Gowanus Canal Sponge Park', 'Vale of Cashmere', 'Stony Creek Marsh', 'Yellow Bar Hassock', 'Tidal Marsh at John Street']",42
36049,Lewis County,[],11
36053,Madison County,[],11
36055,Monroe County,"['Wetlands preservation site', 'Kennedy Bog', 'Thousand Acre Swamp', 'Cranberry Pond', 'Tamarack Swamp']",167
36057,Montgomery County,[],60
36059,Nassau County,"[""Udall's Cove""]",191
36061,New York County,"['Pier 1 Salt Marsh', 'Estuarium']",12
36063,Niagara County,[],120
36065,Oneida County,[],99
36067,Onondaga County,[],73
36069,Ontario County,[],4
36071,Orange County,"['Long Swamp', 'Round Swamp', 'Steeny Kill Swamp', 'shrub swamp', 'shrub swamp & marsh', 'evergreen & deciduous tree swamp', 'tree swamp', 'rhododendron swamp', 'deciduous tree swamp', 'deciduous shrub swamp', 'evergreen acidic shrub swamp', 'deciduous & evergreen tree swamp', 'New York Department of Environmental Conservation lands', 'Mud Hole', 'Manayunk Swamp', 'Bog Meadow', 'Black Ash Swamp', 'Pine Swamp', 'Bockey Swamp', 'Bird Wooded Wetland']",1166
36073,Orleans County,[],121
36075,Oswego County,[],63
36077,Otsego County,[],5
36079,Putnam County,"['Manitou Marsh', 'Constitution Marsh', 'Blueberry Swamp', 'Cranberry Bog', 'Peeper Pond']",117
36081,Queens County,"['Little Egg Marsh', 'Big Egg Marsh', 'Black Bank Marsh', 'Black Wall', 'South Marsh', 'Silver Hole Marsh', 'East High Meadow', 'Broad Creek Marsh', 'John Riedl Wildflower Meadow']",142
36083,Rensselaer County,"['Black Swamp', ""Z's wetlands"", 'Big Beaver Bog', 'Moose Meadow', 'Blueberry Swamp', 'Beaver Marsh']",179
36085,Richmond County,"['Lemon Creek - Sandy Brook Bluebelt', 'Pocket Wetland']",187
36087,Rockland County,"['Squirrel Swamp', 'Grape Swamp', 'Lower Pound Swamp', 'Salisbury Meadow']",263
36089,St. Lawrence County,['Chaumont Swamp'],279
36091,Saratoga County,"['Ludlow Swamp', 'Tamarack Vly', 'Niffin Vly', 'Loon Vly', 'Bear Swamp', 'Miner Mill Vly']",221
36093,Schenectady County,[],201
36095,Schoharie County,[],35
36099,Seneca County,['Puddler Marsh'],54
36103,Suffolk County,"['North Haven Tidal Wetlands Area', 'Edwards Island Sanctuary', 'Crab Meadow', 'Scuttle Hole', 'kettle pond', 'Sag Harbor Tidal Wetlands Area']",1722
36105,Sullivan County,"['acidic evergreen swamp', 'rhododendron swamp', 'beaver swamp', 'Ash Swamp', 'Bear Swamp', 'Black Ash Swamp', 'Froschs Swamp', 'Cow Swale Swamp', 'Decker Swamp', 'Big Brady Swamp', 'Gimlet Hole', 'Mud Pond Swamp', 'Smith Mill Swamp', 'beaver area', 'Forest Glen Lake', 'Schillings Lake', 'Pine Swamp', 'PSS3/1Ba', 'PSS3Ba']",348
36111,Ulster County,"['Pine Swamp', 'Cedar Swamp', 'Red Cedar Swamp', 'Vly Swamp', 'Balsam Swamp', 'Wet Willy Swamp', 'Hesitation Marsh', 'Beaver Meadow', ""Ayer's Swamp""]",327
36113,Warren County,"['Buck Meadow Flow', 'Big Hollow Reservoir', 'The Marsher']",228
36115,Washington County,"['Finch Marsh', 'Negro Marsh', 'Charter Marsh']",101
36117,Wayne County,[],102
36119,Westchester County,"['Shrub Oak Wetlands', 'Gedney Swamp', 'Pitch Swamp', 'Michigan Road Marsh', 'Boutonville Swamp', 'Levy wetland', 'Pryer Manor Marsh', 'Pine Brook Wetlands']",323
37001,Alamance County,[],11
37005,Alleghany County,[],4
37007,Anson County,['Buck Swamp'],31
37009,Ashe County,[],5
37011,Avery County,[],37
37013,Beaufort County,['Rumley Marsh'],952
37015,Bertie County,"['Wood Island', 'Louse Island']",329
37017,Bladen County,"['Paris Millpond', 'Round Pond Bay', 'Cotton Head Bay', 'Beaver Dam Swamp', 'Mccall Swamp', 'Tatum Millpond Bay', 'Bloody Branch Bay', 'Dickenson Meadow', 'Charlie Long Millpond', 'Big Bay', 'Corson Bay', 'Big Slough', 'Raccoon Swamp', 'Big Galberry Bay', 'Round Pond', 'Flat Pond', 'Cypress Pond']",623
37019,Brunswick County,"['Gold Mine Creek', 'Bald Head Island Natural Area', 'Snows Marsh', 'Redwater Bay', 'Buckhorn Savanna', 'Long Bay', 'Big Bay']",2038
37021,Buncombe County,[],6
37023,Burke County,['Johns River Game Land (Permit Only)'],18
37025,Cabarrus County,[],8
37027,Caldwell County,['NC Land and Water Fund Conservation Agreement'],4
37029,Camden County,[],77
37031,Carteret County,"['White Shoal Marsh', 'Big Shoal Marsh', 'Morgan Island', 'Sheep Island', 'Whitehurst Island', 'Chain Shot Island']",1445
37033,Caswell County,[],23
37035,Catawba County,[],6
37037,Chatham County,['Il Penseroso Acres Lake'],35
37039,Cherokee County,[],23
37041,Chowan County,['Holiday Island'],198
37043,Clay County,[],3
37045,Cleveland County,[],4
37047,Columbus County,[],573
37049,Craven County,"['Baybush Swamp', 'Trent Marsh', 'Jack Smith Creek Wetlands', 'Wrc- Neuse River Island', 'Neuse River Game Land', 'Mill Swamp']",343
37051,Cumberland County,"['Bushy Lake', 'White Pond Bay', 'Black Ground Bay', 'Duck Pond Swamp', 'Brace Pocosin', 'Rhodes Pond']",400
37053,Currituck County,"['Mary Island', 'Swan Island Tract']",187
37055,Dare County,"['Smith Island', 'Bells Island', 'No Ache Island', 'Aunt Phoebes Marsh']",567
37057,Davidson County,[],49
37059,Davie County,[],16
37061,Duplin County,['Maxwell Millpond'],246
37063,Durham County,['Wetlands Pond'],61
37065,Edgecombe County,[],178
37067,Forsyth County,['Lake Katherine'],32
37069,Franklin County,[],35
37071,Gaston County,[],13
37073,Gates County,"['Run Of Swamp', 'Horsepen Pocosin', 'Jones Swamps', 'Duke Swamp']",259
37075,Graham County,[],1
37077,Granville County,[],21
37079,Greene County,[],56
37081,Guilford County,['Philadelphia Lake'],65
37083,Halifax County,[],415
37085,Harnett County,"['Macdonald Swamp', 'Reedys Swamp', 'Black Swamp', 'Byrd Mill Pond']",236
37089,Henderson County,[],6
37091,Hertford County,['Hoggard Swamp'],188
37093,Hoke County,['Black Branch'],583
37095,Hyde County,['New Lake'],479
37097,Iredell County,[],14
37099,Jackson County,[],6
37101,Johnston County,"['Whitley Pond Number One', 'Johnson Pond', 'Swan Pond', 'Holts Pond']",260
37103,Jones County,[],46
37105,Lee County,[],48
37107,Lenoir County,[],74
37109,Lincoln County,['Mosquito Den Swamp'],13
37111,McDowell County,[],16
37113,Macon County,[],5
37117,Martin County,[],110
37119,Mecklenburg County,[],140
37121,Mitchell County,[],1
37123,Montgomery County,[],4
37125,Moore County,[],130
37127,Nash County,[],151
37129,New Hanover County,[],344
37131,Northampton County,[],265
37133,Onslow County,"['Great Sandy Run Pocosin', 'Horse Swamp', 'Juniper Swamp']",712
37135,Orange County,[],54
37137,Pamlico County,['Light Ground Pocosin'],1129
37139,Pasquotank County,[],132
37141,Pender County,"['Raccoon Island', 'Lee Hugh Bay', 'Long Bay', 'Hawes Marsh', 'Curve Of The Railroad Bay', 'Two Pond Bay', 'Holly Shelter Swamp']",726
37143,Perquimans County,[],290
37145,Person County,[],24
37147,Pitt County,[],124
37149,Polk County,[],3
37151,Randolph County,[],14
37153,Richmond County,[],92
37155,Robeson County,"['Contrary Swamp', 'Juniper Bay Wetland Research Area', 'Cypress Bay']",1460
37157,Rockingham County,[],50
37159,Rowan County,[],22
37161,Rutherford County,[],14
37163,Sampson County,"['Eb Bay', 'Dismal Bay']",411
37165,Scotland County,[],423
37167,Stanly County,[],12
37169,Stokes County,[],28
37171,Surry County,[],2
37177,Tyrrell County,"['Hollow Ground Swamp', 'Crane Island']",174
37179,Union County,[],32
37181,Vance County,[],7
37183,Wake County,"['Lake Betz Wetlands', 'Alston Ridge Wetland', 'Panther Lake', 'AXIS Community Pool', 'Lake Myra', 'Baker Pond', 'Efland Millpond', 'Robertsons Pond']",156
37185,Warren County,[],54
37187,Washington County,['Indian Swamp'],110
37189,Watauga County,[],59
37191,Wayne County,"['Cogdells Pond', 'Juniper Pond']",174
37193,Wilkes County,[],6
37195,Wilson County,[],177
37197,Yadkin County,[],4
37199,Yancey County,[],1
38001,Adams County,[],2
38003,Barnes County,['Orner Slough'],480
38005,Benson County,[],4543
38009,Bottineau County,[],1202
38013,Burke County,['Paradise Meadow'],1
38015,Burleigh County,['McKenzie Slough'],8
38017,Cass County,[],109
38019,Cavalier County,[],3076
38023,Divide County,[],14
38025,Dunn County,[],60
38027,Eddy County,[],1037
38029,Emmons County,[],6
38031,Foster County,[],119
38035,Grand Forks County,[],363
38039,Griggs County,['Rush Lake'],449
38049,McHenry County,[],132
38053,McKenzie County,[],5
38055,McLean County,[],16
38057,Mercer County,[],39
38059,Morton County,[],29
38061,Mountrail County,[],3
38063,Nelson County,[],771
38065,Oliver County,[],5
38067,Pembina County,[],274
38069,Pierce County,[],468
38071,Ramsey County,[],2784
38075,Renville County,[],17
38079,Rolette County,['Pass Lake'],598
38083,Sheridan County,[],1238
38085,Sioux County,[],9
38087,Slope County,[],1
38089,Stark County,[],22
38091,Steele County,[],1678
38093,Stutsman County,['Dollar Slough'],17
38095,Towner County,[],1233
38097,Traill County,[],94
38099,Walsh County,[],246
38101,Ward County,[],12
38103,Wells County,[],171
38105,Williams County,[],10
40003,Alfalfa County,['Great Salt Plains'],1
40005,Atoka County,[],3
40007,Beaver County,[],2
40011,Blaine County,[],58
40013,Bryan County,[],4
40015,Caddo County,['Cowden Laterals Site 13 Reservoir'],1
40017,Canadian County,[],13
40019,Carter County,[],2
40021,Cherokee County,[],8
40023,Choctaw County,[],40
40027,Cleveland County,[],11
40031,Comanche County,[],1
40037,Creek County,[],98
40039,Custer County,[],14
40041,Delaware County,[],6
40043,Dewey County,[],10
40045,Ellis County,[],2
40047,Garfield County,[],2
40059,Harper County,[],3
40061,Haskell County,[],47
40063,Hughes County,[],18
40071,Kay County,[],3
40073,Kingfisher County,[],7
40077,Latimer County,[],6
40079,Le Flore County,[],4
40081,Lincoln County,[],1
40083,Logan County,[],13
40085,Love County,[],4
40087,McClain County,[],20
40089,McCurtain County,[],12
40091,McIntosh County,[],81
40093,Major County,[],3
40095,Marshall County,[],2
40097,Mayes County,[],11
40101,Muskogee County,[],38
40103,Noble County,['Upper Red Rock Creek Site 50 Reservoir'],4
40107,Okfuskee County,[],45
40109,Oklahoma County,[],21
40111,Okmulgee County,['Oknoname 111058 Reservoir'],90
40113,Osage County,[],7
40115,Ottawa County,[],1
40117,Pawnee County,[],7
40119,Payne County,[],11
40121,Pittsburg County,[],77
40125,Pottawatomie County,[],19
40127,Pushmataha County,[],4
40129,Roger Mills County,['Upper Washita Site 53 Reservoir'],3
40131,Rogers County,[],4
40133,Seminole County,[],34
40135,Sequoyah County,[],19
40143,Tulsa County,[],6
40145,Wagoner County,[],18
40147,Washington County,[],2
40151,Woods County,[],2
40153,Woodward County,[],9
41001,Baker County,"['Mayflower Meadow', 'Dutch Flat']",19
41003,Benton County,"['Mitigation Wetland', 'Cabell Marsh', 'Finger Ponds', 'Brown Swamp', 'Cheadle Marsh', 'Dunawi Wetlands', 'Jackson Frazier Wetland']",77
41005,Clackamas County,"['Peach Cove Fen', 'Sevcik Pond', 'Pennywood Pond Open Space', 'Minthorn Springs', 'Gawley Meadow', 'Lost Creek Meadow', 'Wards Meadow', 'Lemiti Meadow', 'Salmon River Meadows', 'Red Top Meadow', 'Summit Meadows', 'Deer Meadows']",380
41007,Clatsop County,"['Little Pompey Wetland', 'Cullaby Slough', 'Jeffers Slough', 'Cooperage Slough', 'Swash Lake', 'Jetty Sands']",218
41009,Columbia County,[],111
41013,Crook County,['Little Summit Prairie'],52
41015,Curry County,[],3
41017,Deschutes County,"['Poverty Meadows', 'Round Meadow', 'Dilman Meadows', 'Wire Meadow', 'Long Prairie', 'Paulina Prairie', 'Swampy Lakes', 'Trout Creek Swamp', 'Black Butte Swamp', 'Bearwallows Spring', 'Indian Ford Meadow', 'Zell Pond']",258
41019,Douglas County,"['Beaver Swamp', 'Duck Pond Park', 'Toolbox Meadows', 'Big Swamp']",41
41021,Gilliam County,[],4
41023,Grant County,"['Big Flat', 'Riley Creek Meadow', 'Tamarack Swamp', 'Geary Meadow', 'Canyon Meadows Lake', 'Crawfish Meadow']",47
41025,Harney County,"['Lily Lake', 'Whorehouse Meadow']",22
41027,Hood River County,"['Hood River Meadow', 'Eden Park', ""Wy'east Basin""]",20
41029,Jackson County,"['Sediment Pond', 'Sharon Fen', 'Parsnip Lakes', 'Big Elk Meadow', 'Willow Prairie']",377
41031,Jefferson County,['Rimrock Springs'],27
41033,Josephine County,"['Whiskey Creek Fen', 'Darlingtonia Fen', 'Golden Coyote Wetland, historic mining area']",80
41035,Klamath County,"['Cherry Glade', 'Buck Lake', 'Furber Marsh', 'Long Lake', 'Sesti Tgawaals Marsh', 'Hanks Marsh', 'Buckmaster Flat', 'Fishhole Flat', 'Little Fishhole Flat', 'Bull Swamp', 'McKie Meadow', 'Shoalwater Bay Marsh', 'Big Marsh']",731
41037,Lake County,"['Sycan Marsh', 'Silver Creek Marsh', 'Paulina Marsh', 'Tule Swamp', 'Wool Lake', 'Squib Waterhole', 'Reservoir Lake', 'Moss Flat']",141
41039,Lane County,"['Swale Wetlands', 'Swale runoff', 'West Eugene Wetlands', 'Bertelsen Slough', 'Mirror Pond', 'Mule Prairie', 'Rankin Horse Pasture', 'Gold Lake Bog', 'Black Meadows', 'Beaver Marsh', 'Cedar Swamp', 'Quaking Aspen Swamp']",329
41041,Lincoln County,"['Beaver Pond', 'Jeeter Prairie']",25
41043,Linn County,"['Beaver Marsh', 'Fish Lake', 'Lava Lake']",53
41045,Malheur County,[],36
41047,Marion County,"['Pintail Marsh', 'Mohoff Pond', 'Egret Marsh', 'Mallard Marsh', 'Eagle Marsh', 'Waldo Lake Reservoir', 'Cornpatch Meadow', 'Case Creek Reservoir']",102
41049,Morrow County,[],33
41051,Multnomah County,"['Heron Pointe Wetland', 'Foster Floodplain Natural Area', 'Sia Sellu Circle', 'Holgate Lake', 'Alsop/Brownwood', 'Harborton Wetlands', 'Virginia Lake', 'Shwakuk Wetland', 'Blue Heron Wetlands', 'Flyway Wetlands Natural Area', 'Jewit Lake', 'Fairview Creek Headwaters', 'Mitchell Creek Wetland Area']",523
41053,Polk County,['Baskett Slough'],22
41055,Sherman County,[],3
41057,Tillamook County,['Doris Davis Beaver Marsh'],89
41059,Umatilla County,[],29
41061,Union County,['West Eagle Meadow'],9
41063,Wallowa County,[],12
41065,Wasco County,"['Camas Prairie', 'Tule Lake']",8
41067,Washington County,"['Coffee Creek Wetlands', 'Wapato Lake', 'Graham Reservoir', 'Bobcat Marsh', 'Kingfisher Marsh', 'Hillwood', 'Brookwood Crossing', 'Candlewood', 'Talwood', 'Reedville Meadows', 'Killin Wetlands', 'Sunset Log Pond', 'Koller Wetland Park', 'Hedges Creek Marsh', 'Nyberg Creek Preserve', 'Scholls Wetlands', 'Southwest 135th and Scholls Ferry Property', 'Hart Wetland', 'Hunters Glen', 'Winter Lake Drive Property', 'McKenna Terrace Wetlands', 'Lily Pond', 'Cattail Marsh', 'Merlo Station Open Space', 'C.E. Mason Wetlands Natural Area', 'Peppertree Wetlands Natural Area', 'Johnson Creek Wetlands Area', 'Knez Wetland', 'Moshofsky Swamp', 'Boomscooter Pond']",1452
41069,Wheeler County,[],2
41071,Yamhill County,['Aders Sump'],39
42017,Bucks County,[],11
42101,Philadelphia County,[],1
42103,Pike County,"['Long Swamp', 'Nicks Swamp', 'Bear Rock Swamp', 'DuBois Swamp', 'Laurel Swamp', 'PEM1A']",49
44001,Bristol County,[],96
44003,Kent County,"['Great Cedar Swamp', 'Mud Bottom Creek', 'Dead Swamp', 'Bear Swamp']",363
44005,Newport County,[],318
44007,Providence County,"['Dark Swamp', 'White Cedar Swamp', 'New Pond', 'Town Line Swamp', 'Ash Swamp', 'Pine Swamp']",223
44009,Washington County,"['Rossis Swamp', 'Mill Tail Swamp', 'Ambrose Swamp', 'Sandy Hill Tug Swamp', 'Niles Swamp', 'Clayhead Swamp', 'Arrow Swamp', 'Crying Bog', 'Metcalf Wildlife Marsh', 'Money Swamp']",727
45001,Abbeville County,[],19
45003,Aiken County,['Robinson Pond'],16
45005,Allendale County,[],317
45007,Anderson County,[],38
45009,Bamberg County,"['Chitty Pond', 'Cypress Pond']",386
45011,Barnwell County,['Ditch Pond'],9
45013,Beaufort County,"['White Ibis Pond', 'Pocosin', 'Pine Flatwoods', 'Barker Pond', 'Drydock 1']",4427
45015,Berkeley County,"['Sandy Run', 'Rox Pond', 'Daisy Swamp', 'Laurel Swamp', 'Tillmans Bay', 'Vanilla Bay', 'Smith Swamp', 'Chipper Swamp', 'Long Pond Savannah', 'Rock Hole', 'Caton Bay', 'Bee Tree Bay', 'Simmons Bay', 'Chinquapin Bay', 'Todd Bay', 'Bulltown Bay', 'Spring Grove Swamp', 'Middle Bay', 'Mill Bay', 'Graveyard Bay', 'Little Ocean Bay', 'Boggy Swamp', 'Kirk Swamp']",3041
45017,Calhoun County,[],173
45019,Charleston County,"['Isinglass Swamp', 'Goat Island', 'East Marsh Island', 'Goldbug Island', 'Big Hill Marsh']",3082
45021,Cherokee County,[],27
45023,Chester County,[],16
45025,Chesterfield County,"['Campbell Lake', 'Eureka Lake']",408
45027,Clarendon County,[],17
45029,Colleton County,"['Green Meadow', 'Burden Swamp']",2716
45031,Darlington County,"['Prestwood Lake', 'Muldrow Mill Pond']",385
45033,Dillon County,"['Pigeon Bay', 'Buck Swamp', 'Ben Pond', 'Kelly Bay', 'Cypress Ponds', 'Manning Bay', 'Indigo Bay', 'Betsy Jackson Bay']",520
45035,Dorchester County,"['Spooler Swamp', 'Buck Dam Swamp']",1302
45037,Edgefield County,[],16
45039,Fairfield County,[],8
45041,Florence County,"['Tans Bay', 'Great Pee Dee River Swamp']",418
45043,Georgetown County,"['Canaan Bay', 'Mackey Bay', 'White Oak Bay', 'Flat Bay', 'Boety Bay', 'Horse Swamp', 'Wraggs Bay', 'Camp Bay', 'Butler Island', 'Joe Bay', 'Broton Lake', 'Pee Dee Swamp']",692
45045,Greenville County,['Reedy River Wetlands Preserve'],89
45047,Greenwood County,[],33
45049,Hampton County,[],1186
45051,Horry County,"['Pawleys Swamp', 'Dead Bone Swamp', 'Gross Swamp', 'Folly Swamp', 'Tuckahoe Bay', 'Cottonpatch Bay', 'Michael Hole Bay', 'Kudge Bay', 'Lake Busbee', 'Dawsey Swamp', 'Tredwell Swamp', 'Wildcat Swamp', 'Loosing Swamp', 'Mill Swamp', 'Turf Camp Bay', 'Joiner Swamp', 'Bullit Bay', 'Wolf Pit Bay', 'Hannah Bay', 'Fifteenmile Bay', 'Black Creek Bay', 'Cartwheel Bay', 'Gray Bay', 'Mossy Bay', 'Doe Bay', 'Stick Bay', 'Grass Bay', 'Reedy Bay', 'Bogue Bay', 'Sand Hill Bay', 'High Hill Bay', 'Watts Bay', 'Prices Swamp']",1563
45053,Jasper County,['Kingfisher Pond'],1641
45055,Kershaw County,[],11
45057,Lancaster County,[],37
45059,Laurens County,[],32
45061,Lee County,[],3
45063,Lexington County,[],32
45065,McCormick County,[],26
45067,Marion County,"['Maple Swamp', 'Bear Swamp', 'Cane Swamp', 'Catfish Swamp', 'Mill Bay', 'Middle Bay', 'Fox Bay', 'Little Horsepen Bay', 'Reedy Creek Bay', 'Tenmile Bay', 'Rabbit Bay', 'Piney Bay', 'Boggy Bay']",536
45069,Marlboro County,"['Goose Marsh', 'Burnt Bay', 'Mossy Bay', 'Hilson Bay', 'Sandy Ocean', 'Juniper Bay']",1063
45071,Newberry County,[],36
45073,Oconee County,[],11
45075,Orangeburg County,['Polk Swamp'],1141
45077,Pickens County,[],7
45079,Richland County,['Lotts Mill Pond'],45
45081,Saluda County,[],57
45083,Spartanburg County,[],47
45085,Sumter County,"['Big Bay', 'Carolina Bay', 'carolina bay', 'Cypress Bay', 'Green Swamp', 'Woods Bay']",89
45087,Union County,[],50
45089,Williamsburg County,[],106
45091,York County,[],31
46003,Aurora County,[],25
46011,Brookings County,[],75
46015,Brule County,['Snow Lake'],13
46017,Buffalo County,[],2
46019,Butte County,[],5
46023,Charles Mix County,['Lake George'],22
46029,Codington County,[],52
46031,Corson County,[],1
46035,Davison County,[],10
46039,Deuel County,[],842
46043,Douglas County,[],1
46049,Faulk County,[],1
46051,Grant County,[],48
46053,Gregory County,[],1
46055,Haakon County,[],1
46057,Hamlin County,[],3
46059,Hand County,[],5
46061,Hanson County,[],5
46067,Hutchinson County,[],4
46069,Hyde County,[],5
46071,Jackson County,[],3
46075,Jones County,[],3
46077,Kingsbury County,[],1
46079,Lake County,"['Reynolds Slough', 'Fods Slough']",10
46081,Lawrence County,['Dry Lake Pond'],16
46083,Lincoln County,['Atkins Waterfowl Production Area'],33
46085,Lyman County,[],4
46087,McCook County,[],2
46093,Meade County,[],10
46099,Minnehaha County,[],48
46102,Oglala Lakota County,[],10
46103,Pennington County,[],16
46111,Sanborn County,['Rifle Lake'],1
46115,Spink County,[],1
46117,Stanley County,[],2
46119,Sully County,[],1
46123,Tripp County,[],2
46125,Turner County,[],5
46127,Union County,[],2
46135,Yankton County,[],1
47003,Bedford County,[],1
47005,Benton County,[],1
47009,Blount County,[],6
47011,Bradley County,[],8
47013,Campbell County,[],1
47017,Carroll County,[],9
47021,Cheatham County,[],16
47023,Chester County,[],10
47027,Clay County,[],1
47029,Cocke County,[],6
47033,Crockett County,[],2
47037,Davidson County,[],11
47045,Dyer County,[],46
47047,Fayette County,['Lily Lake'],1
47049,Fentress County,[],1
47059,Greene County,['Susong Island'],29
47063,Hamblen County,[],3
47065,Hamilton County,['Constructed Wetland'],58
47069,Hardeman County,[],2
47075,Haywood County,[],7
47077,Henderson County,[],1
47079,Henry County,[],21
47085,Humphreys County,[],1
47089,Jefferson County,[],3
47091,Johnson County,[],1
47093,Knox County,[],11
47095,Lake County,[],7
47097,Lauderdale County,['King Pond'],4
47107,McMinn County,[],8
47109,McNairy County,['Dismal Swamp'],1
47113,Madison County,[],101
47115,Marion County,['Burns Island'],2
47117,Marshall County,[],3
47119,Maury County,[],1
47121,Meigs County,[],3
47123,Monroe County,[],11
47125,Montgomery County,[],2
47129,Morgan County,[],1
47131,Obion County,['Shelby Lake'],10
47135,Perry County,[],1
47141,Putnam County,[],9
47145,Roane County,[],1
47149,Rutherford County,['Discovery Center Wetlands'],17
47155,Sevier County,[],1
47157,Shelby County,['Treasure Island'],29
47161,Stewart County,[],22
47165,Sumner County,[],2
47167,Tipton County,[],31
47179,Washington County,[],11
47187,Williamson County,[],1
47189,Wilson County,[],2
48001,Anderson County,['Evergreen Marsh'],288
48007,Aransas County,[],5
48009,Archer County,[],3
48011,Armstrong County,[],2
48015,Austin County,[],1
48021,Bastrop County,[],2
48023,Baylor County,[],2
48027,Bell County,[],8
48029,Bexar County,['Scott Lake'],11
48037,Bowie County,[],13
48039,Brazoria County,"['Old Ocean Swamp', 'Big Pond', 'Blue Pond', 'Camp Pond', 'Carson Pond']",110
48041,Brazos County,[],6
48045,Briscoe County,[],16
48049,Brown County,[],1
48051,Burleson County,[],3
48053,Burnet County,[],3
48057,Calhoun County,['Vanderveer Island'],104
48063,Camp County,[],1
48065,Carson County,[],6
48067,Cass County,[],2
48071,Chambers County,['Horse Island'],18
48073,Cherokee County,[],5
48085,Collin County,[],25
48097,Cooke County,[],4
48099,Coryell County,[],12
48101,Cottle County,[],5
48113,Dallas County,[],19
48119,Delta County,[],1
48121,Denton County,['Bittern Marsh'],57
48139,Ellis County,['Buffalo Creek Wetland'],2
48149,Fayette County,[],1
48153,Floyd County,[],4
48157,Fort Bend County,[],21
48159,Franklin County,[],4
48161,Freestone County,[],7
48163,Frio County,[],1
48167,Galveston County,"['Submarine Island', 'Destroyer Island']",84
48179,Gray County,[],1
48181,Grayson County,[],11
48183,Gregg County,[],134
48187,Guadalupe County,['Flycatcher Delta'],4
48189,Hale County,[],3
48191,Hall County,[],1
48199,Hardin County,['Bass Baygall'],6
48201,Harris County,"['League Ponds', 'Herndon Pond', 'Kathrine G. McGovern Texas Wetlands', 'Wetlands', 'Pine Brook South Wetlands', 'Pine Brook North Wetlands', 'Little Cypress Creek Preserve']",75
48203,Harrison County,[],29
48209,Hays County,[],1
48213,Henderson County,[],6
48217,Hill County,[],2
48221,Hood County,[],2
48225,Houston County,[],3
48231,Hunt County,[],6
48239,Jackson County,[],11
48241,Jasper County,"['Potato Pond Slough', 'Ellis Pond Slough', 'Gum Slough', 'Grass Pond Slough']",12
48245,Jefferson County,[],107
48251,Johnson County,[],23
48257,Kaufman County,['Lower East Fork Lateral Site Number Five'],3
48259,Kendall County,[],1
48271,Kinney County,[],1
48277,Lamar County,[],1
48287,Lee County,['Molty Smith Lake'],16
48289,Leon County,['Beaver Dam Marsh'],1
48291,Liberty County,"['Turkey Creek Marsh', 'Beards Marsh', 'Long Marsh', 'Striplin Marsh']",30
48299,Llano County,[],1
48309,McLennan County,[],4
48315,Marion County,"['Little Green Brake', 'Big Green Break']",21
48319,Mason County,[],2
48321,Matagorda County,['Ash Flat'],65
48327,Menard County,[],1
48331,Milam County,['Hobson Lake'],1
48339,Montgomery County,"['Halfway Pond', 'Grove Pond', 'Frog Pond', 'Sage Pond', 'Collins Pond', 'Outlaw Pond', 'Breed Pond', 'Sour Pine Pond', 'Viney Pond', 'Whiskey Still Pond', 'Creed Pond', 'Casey Pond', 'Deep White Pond', 'Smith Pond', 'Yonkey Pond', 'Pilgreen Pond', 'Grange Pond', 'Island Pond', 'Section Pond', 'Button Willow Pond', 'Ward Pond']",82
48341,Moore County,[],3
48343,Morris County,[],9
