object_id,line_id,line_type,status,owner,voltage_kv,voltage_class,inferred,substation_1,substation_2,naics_desc,shape_length
82698,301015,AC; OVERHEAD,NOT AVAILABLE,AEP TEXAS CENTRAL COMPANY,138,100-161,N,NORTH WESLACO,NORTH MERCEDES,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8882.52055893594
82699,301644,AC; UNDERGROUND,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,COLLVILLE,MAPLE AVE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3068.4549405674
82700,301001,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,TAP310846,LILLIAN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10421.9952388762
82704,301006,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,345,345,N,WEST LEVEE,SARGENT ROAD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9644.97339212069
82708,301011,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN PUBLIC SERVICE CO.,115,100-161,N,PANDA,TAP305106,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,67.497162806123
82109,300325,AC; OVERHEAD,IN SERVICE,SACRAMENTO MUNICIPAL UTILITY DISTRICT,230,220-287,N,MARTIN LUTHER KING,POCKET,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3282.38055513178
82110,300326,AC; OVERHEAD,IN SERVICE,ARIZONA PUBLIC SERVICE COMPANY,500,500,N,SUGARLOAF,CHOLLA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,47137.6232587076
82111,300327,AC; OVERHEAD,IN SERVICE,LOS ANGELES DEPARTMENT OF WATER & POWER,230,220-287,N,KENTER CANYON,TARZANA(STATION U),ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17371.395492506
82115,300338,AC; OVERHEAD,NOT AVAILABLE,AEP TEXAS CENTRAL COMPANY,138,100-161,Y,STOCKDALE,FALLS CITY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,25906.9049033591
82119,300333,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,TAP302744,TAP305195,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,51292.2159241383
82120,300420,AC; OVERHEAD,IN SERVICE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",138,100-161,N,TAP302472,SEAWAY SW,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,294.586354058494
82121,300335,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,LOCKHEED 2,LOCKHEED 2 TAP,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3809.76700793232
82122,300336,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,N,JULIAN HINDS,UNKNOWN300795,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,27544.7237966545
82123,300426,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,N,EL SOL,AGUA FRIA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,11101.1521228216
82124,300337,AC; OVERHEAD,IN SERVICE,PUBLIC SERVICE COMPANY OF NEW MEXICO,115,100-161,N,RITA TAP,GIRARD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2751.50171485333
82125,300339,AC; OVERHEAD,IN SERVICE,IMPERIAL IRRIGATION DISTRICT,230,220-287,N,IMPERIAL VALLEY,UNKNOWN308676,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3084.38753556297
82126,300340,AC; OVERHEAD,IN SERVICE,AEP TEXAS NORTH CO.,138,100-161,N,UNKNOWN310285,UNKNOWN304202,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1421.50582214663
82127,300341,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,Y,TAP302445,UNKNOWN306854,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8626.81145381242
82128,300342,AC; OVERHEAD,IN SERVICE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",138,100-161,N,TAP310782,W.A. PARISH (138KV),ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7944.28315408422
82129,300343,AC; OVERHEAD,IN SERVICE,CITY OF LUBBOCK - (TX),115,100-161,N,UNKNOWN303374,UNKNOWN304924,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8755.48825557806
82130,300344,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN PUBLIC SERVICE CO.,115,100-161,N,SHAMROCK MC KEE,MOORE COUNTY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4037.0483204991
82131,300345,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,LEANDER,NAMELESS,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,12784.6816535323
82132,300346,AC; OVERHEAD,IN SERVICE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",138,100-161,N,KIRBY REIT,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2962.35295448058
82140,300353,AC; OVERHEAD,IN SERVICE,AEP TEXAS CENTRAL COMPANY,138,100-161,N,UNKNOWN306830,PEARSALL POWER PLANT,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,75816.2712231576
82142,300355,AC; OVERHEAD,NOT AVAILABLE,AEP TEXAS CENTRAL COMPANY,138,100-161,N,SOUIX,ALBERTA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5849.91460607466
82144,300357,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,N,ROSEMORE B,WESTLEY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,33940.5762444347
82145,300358,AC; OVERHEAD,NOT AVAILABLE,TEXAS-NEW MEXICO POWER CO.,138,100-161,N,NORTH ALVIN,ALVIN AUTO,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3598.51292129217
82146,300359,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,Y,LIMESTONE,UNKNOWN308971,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,531.230617198383
82709,301012,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,SOCRATES 19,GEYSERS TAP 2,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1549.2173933018
82710,301013,AC; OVERHEAD,NOT AVAILABLE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",138,100-161,N,TAP305452,TAP305440,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16203.7081070681
82713,301009,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,UNKNOWN302826,UNKNOWN309713,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,21203.0976759389
82714,301018,AC; OVERHEAD,NOT AVAILABLE,AEP TEXAS CENTRAL COMPANY,138,100-161,Y,TAP305197,UNKNOWN303863,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,37451.8957753362
82715,301031,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,345,345,N,ALLEN SWITCHING,UNKNOWN308812,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,11818.9168968927
82716,313060,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,Y,HOLLY POWER PLANT,NOT AVAILABLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,62.6161718332255
82717,301019,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,DELEVAN,VACA-DIXON,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,147692.334789157
82719,301022,AC; OVERHEAD,IN SERVICE,AZUSA LIGHT & POWER,115,100-161,N,UNKNOWN300475,UNKNOWN307731,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,228.331751087605
82723,301025,AC; OVERHEAD,IN SERVICE,AZUSA LIGHT & POWER,115,100-161,N,UNKNOWN303416,HI DESERT,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1564.80699183351
82725,301027,AC; OVERHEAD,IN SERVICE,SOUTHERN CALIFORNIA EDISON,230,220-287,N,LA FRESA,REDONDO 1,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8616.35087521996
82728,301033,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,OAKLAND L,OAKLAND D,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4777.67329282995
82732,301037,AC; OVERHEAD,IN SERVICE,NEVADA POWER COMPANY,138,100-161,N,TAP310890,MICHAEL WAY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4355.51826022398
82733,301038,AC; OVERHEAD,IN SERVICE,"ENTERGY TEXAS, INC.",138,100-161,N,MID COUNTY,PORT ACRES BULK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,9246.9680645732
82735,301173,AC; OVERHEAD,IN SERVICE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",138,100-161,N,UNKNOWN303466,UNKNOWN307576,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,508.17681768804
82736,301040,AC; OVERHEAD,IN SERVICE,AZUSA LIGHT & POWER,500,500,N,COLORADO RIVER,RED BLUFF,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,61158.7871883936
82738,301042,AC; OVERHEAD,IN SERVICE,AZUSA LIGHT & POWER,230,220-287,N,COOL WATER,KRAMER,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,86944.9342736198
82739,313108,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,345,345,N,COMANCHE PEAK,COMANCHE PEAK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,489.390500794743
82740,301044,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,MCCALL,UNKNOWN307652,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,21951.2228068495
82743,301047,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,OAKLAND X,MORAGA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10469.9454927232
82744,301049,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,N,MAXWELL,HIGHGROVE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16573.8366588513
82746,301051,AC; OVERHEAD,IN SERVICE,AEP TEXAS NORTH COMPANY,138,100-161,N,UNKNOWN304401,UNKNOWN301391,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,85346.1075967221
82747,301067,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,SEWARD JUNCTION,LEANDER,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6442.33711979175
82748,301052,AC; OVERHEAD,IN SERVICE,SIERRA PACIFIC POWER COMPANY,120,100-161,N,RENO,MT. ROSE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13930.7713115806
82749,301053,AC; OVERHEAD,IN SERVICE,TEXAS-NEW MEXICO POWER CO.,138,100-161,N,UNKNOWN309367,BRAZORIA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1550.11420281969
82750,301054,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN PUBLIC SERVICE CO,230,220-287,N,TAP310855,PRINGLE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,61675.4595208451
82751,301055,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,N,STATION K (OLYMPIC),STATION 11,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3381.34030728027
82752,301056,AC; OVERHEAD,IN SERVICE,UNS ELECTRIC INCORPORATED,230,220-287,N,MCCONNICO,HILLTOP,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13325.9198541298
82753,301828,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,UNKNOWN309328,PLANO PARKER ROAD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2377.68671585805
82754,301059,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,EAGLE ROCK,MCCABE,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6082.73856746455
82755,301060,AC; OVERHEAD,NOT AVAILABLE,"ENTERGY TEXAS, INC.",230,220-287,Y,UNKNOWN306340,VFW PARK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,601.625748737881
82762,301070,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN PUBLIC SERVICE CO.,115,100-161,N,TAP305382,SHERMAN COUNTY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,72.1590445191029
82763,301071,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,COLGATE,PALERMO,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,61980.7688739481
82764,301072,AC; OVERHEAD,IN SERVICE,TEXAS-NEW MEXICO POWER CO.,138,100-161,N,UNKNOWN304652,UNKNOWN308665,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16817.3233792507
82765,302085,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,TAP308021,UNKNOWN300451,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,59.3280750931063
82766,301120,AC; OVERHEAD,IN SERVICE,AEP TEXAS CENTRAL CO.,138,100-161,N,SOUTH MCALLEN,UNKNOWN309194,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4668.4409841358
82767,301074,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN PUBLIC SERVICE CO.,115,100-161,Y,SUNRAY WIND I,UNKNOWN301324,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1057.42701695476
82769,301076,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,WESTMORELAND NORTH,DAVIS ST.,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2623.78918892807
82773,301080,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,UNKNOWN309234,UNKNOWN303614,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,35185.315808805
82774,301081,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,UNOCAL,OLEUM,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4987.09510947662
82775,301082,AC; OVERHEAD,IN SERVICE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",138,100-161,N,TAP310686,TAP302545,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4081.79306488046
82776,301083,AC; OVERHEAD,NOT AVAILABLE,AEP TEXAS CENTRAL COMPANY,138,100-161,Y,SEADRIFT COKE LP,UNKNOWN301529,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,558.990258821908
82778,305021,AC; OVERHEAD,NOT AVAILABLE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",345,345,N,CHANNELVIEW COGENERATION PLANT,CHANNELVIEW COGEN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,227.273928105849
82780,301088,AC; OVERHEAD,IN SERVICE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",138,100-161,N,TAP308135,GREENS BAYOU 345,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2989.58255359996
82782,301098,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,500,500,N,VACA-DIXON,TESLA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,117387.737996946
82783,301099,AC; OVERHEAD,IN SERVICE,ARIZONA PUBLIC SERVICE COMPANY,500,500,N,REDHAWK,HASSAYAMPA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2110.01186552534
82784,301094,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,230,220-287,N,CONTRA COSTA,BIRDS LANDING,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,19463.7245641004
82785,301096,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,Y,UNKNOWN302949,SANDOW NO 4,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,361.561846986169
82786,301097,AC; OVERHEAD,IN SERVICE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",138,100-161,N,SR BERTRON PLANT,UNKNOWN304245,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2829.8423888385
82788,301093,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,138,100-161,N,UNKNOWN307377,UNKNOWN308315,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,40788.268604208
82790,301104,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN PUBLIC SERVICE CO.,115,100-161,N,UNKNOWN307307,UNKNOWN300498,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,18805.0192183181
82791,301105,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,UNKNOWN301907,MANCHACA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,8958.88561196555
82792,301106,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,UNKNOWN306196,TAP308117,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4791.69826878826
82793,301107,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,OAKLAND D,CLAREMONT,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5659.25991714523
82794,301108,AC; OVERHEAD,IN SERVICE,NEVADA POWER COMPANY,138,100-161,N,UNKNOWN303893,NORTH LAS VEGAS,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6340.44257999683
82795,301110,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN PUBLIC SERVICE CO.,115,100-161,N,SPEARMAN CITY,TEXAS FARMS TAP,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,34820.7597217377
82797,301119,AC; OVERHEAD,IN SERVICE,AEP TEXAS CENTRAL COMPANY,138,100-161,N,DILLEY SWITCHING,DILLEY,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3801.55925478981
82798,310716,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN PUBLIC SERVICE CO.,115,100-161,N,TEXAS FARMS,TEXAS FARMS TAP,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,60.1421031609542
82799,301109,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,UNKNOWN301892,UNKNOWN308890,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7420.03920125696
82800,301111,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,NEWARK,UNKNOWN303804,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,57882.1018232051
82801,301112,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,ROYSE,UNKNOWN300137,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,30497.0412921852
82804,301115,AC; OVERHEAD,IN SERVICE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",138,100-161,N,ROSHARON,ARCOLA,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17673.5805914717
82806,301121,AC; OVERHEAD,NOT AVAILABLE,CITY OF BRYAN - (TX),138,100-161,N,UNKNOWN303122,UNKNOWN306658,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7748.91407353435
82808,301123,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,FISKVILLE,CAMERON,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3230.93623393691
82810,301125,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,NOT AVAILABLE,SARGENT,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2743.73094718702
82812,301127,AC; OVERHEAD,IN SERVICE,"ENTERGY TEXAS, INC.",138,100-161,N,UNKNOWN304498,TAP302572,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,7190.51547816781
82813,301128,AC; UNDERGROUND,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,Y,RISER303656,UNKNOWN304123,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1001.21493158771
82814,301321,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,TAP305156,TAP308152,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1917.83780466553
82815,301130,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,TAP310740,TAP310617,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4586.41729463635
82817,301132,AC; OVERHEAD,NOT AVAILABLE,NEVADA POWER COMPANY,230,220-287,N,UNKNOWN309653,BIGHORN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,657.723203210499
82818,301133,AC; OVERHEAD,IN SERVICE,PUBLIC SERVICE COMPANY OF NEW MEXICO,115,100-161,N,THOMAS,MORRIS,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2774.290157154
82819,301134,AC; OVERHEAD,IN SERVICE,MID-SOUTH ELECTRIC COOP ASSN,138,100-161,N,GIBBONS CREEK,UNKNOWN306287,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4678.72010462269
82820,301136,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,TAP310766,UNKNOWN310169,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10724.0484833941
82821,301137,AC; OVERHEAD,IN SERVICE,AEP TEXAS CENTRAL CO.,138,100-161,N,UNKNOWN308738,UNKNOWN303164,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,10373.3046955713
82822,301138,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,ARGYLE SWITCH,UNKNOWN304847,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,2826.39648674175
82823,301139,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,N,PARKER,NORTH HAVASU,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,44599.0128516066
82824,301140,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,EAST LEVEE,WEST NETWORK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3183.44090174298
82825,301141,AC; OVERHEAD,IN SERVICE,"BANDERA ELECTRIC COOP, INC",138,100-161,N,LYTLE,SOMERSET,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,17442.6631600175
82826,301142,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,230,220-287,N,BARRE,DEL AMO,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,18904.320923482
82831,301149,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,UNKNOWN303637,MILLER,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4356.99718467237
82832,301150,AC; UNDERGROUND,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,LARKIN,MISSION,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,953.160917888687
82834,301153,AC; OVERHEAD,IN SERVICE,AZUSA LIGHT & POWER,115,100-161,N,MAYBERRY,MAYBERRY TAP,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,13406.6533785059
82835,301154,AC; OVERHEAD,IN SERVICE,PACIFIC GAS & ELECTRIC COMPANY,115,100-161,N,TAP302687,BRUNSWICK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,14578.8468922466
82836,301156,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,500,500,N,RANCHO VISTA,LUGO,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,54165.9212932456
82839,301668,AC; OVERHEAD,IN SERVICE,AEP TEXAS,138,100-161,N,WESLACO,UNKNOWN309090,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,4663.43850794788
82840,301151,AC; OVERHEAD,NOT AVAILABLE,NOT AVAILABLE,138,100-161,N,TAP305348,UNKNOWN306357,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3071.73200874941
82841,301159,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,WYNN JOYCE,BEN DAVIS,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,14300.5919432909
82842,301160,AC; OVERHEAD,IN SERVICE,NOT AVAILABLE,115,100-161,N,TAP305177,WILSON,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,16566.9687521005
82845,301163,AC; OVERHEAD,IN SERVICE,"CENTERPOINT ENERGY HOUSTON ELECTRIC, LLC",138,100-161,N,TAP302416,UNKNOWN308368,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,1249.13457928084
82846,301164,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,EAST RICHARDSON SWITCHING STATION,RICHARDSON COLLINS BOULEVARD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,3768.16780663412
82848,301166,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,345,345,N,UNKNOWN305554,SENATE WIND,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,153.464596947355
82849,301167,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,138,100-161,N,WILMER,TAP310669,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,6512.85166315336
82851,301172,AC; OVERHEAD,IN SERVICE,ONCOR ELECTRIC DELIVERY CO.,345,345,N,ALLIANCE,EAGLE MOUNTAIN,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,21764.0738482406
82852,301239,AC; OVERHEAD,IN SERVICE,SIERRA PACIFIC POWER COMPANY,120,100-161,N,FORT CHURCHILL,BRUNSWICK,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,65064.6702173765
82853,301174,AC; OVERHEAD,IN SERVICE,"LEA COUNTY ELECTRIC COOP, INC",115,100-161,N,DENVER CITY,MUSTANG,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,5523.24950884547
82855,301176,AC; OVERHEAD,IN SERVICE,PUBLIC SERVICE COMPANY OF NEW MEXICO,115,100-161,N,ORTIZ TAP,INDIAN HOSPITAL TAP,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,239.065808086514
82857,301180,AC; OVERHEAD,IN SERVICE,SULPHUR SPRINGS VALLEY ELECTRIC COOPERATIVE,230,220-287,N,APACHE,BUTTERFIELD,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,30121.7348436906
82858,301181,AC; OVERHEAD,IN SERVICE,SOUTHWESTERN PUBLIC SERVICE CO.,230,220-287,N,UNKNOWN303927,TUCO,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,543.534129433149
82859,301183,AC; OVERHEAD,IN SERVICE,SACRAMENTO MUNICIPAL UTILITY DISTRICT,230,220-287,N,CANYONLANDS,POCKET,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,34752.2823473387
82860,301184,AC; OVERHEAD,NOT AVAILABLE,ONCOR ELECTRIC DELIVERY CO.,345,345,N,UNKNOWN310087,ODESSA 345,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,96350.7380964408
